17		B-DATE_0
/		I-DATE_0
02		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Ministria		B-ORG
e		I-ORG
Infrastrukturës		I-ORG
dhe		I-ORG
Energjisë		I-ORG
ka		O
nxjerrë		O
për		O
konslutim		O
publik		O
projektligjin		O
"		O
Për		O
Urdhrin		O
Profesional		O
të		O
Inxhinierëve		O
"		O
,		O
qëllimi		O
i		O
të		O
cilit		O
është		O
të		O
krijojë		O
dhe		O
përcaktojë		O
rregullat		O
për		O
mënyrën		O
e		O
organizimit		O
dhe		O
të		O
funksionimit		O
të		O
këtij		O
organizmi		O
,		O
në		O
funksion		O
të		O
mbrojtjes		O
së		O
interesit		O
publik		O
,		O
si		O
dhe		O
të		O
mbrojë		O
dhe		O
garantojë		O
standardet		O
në		O
formimin		O
dhe		O
ushtrimin		O
e		O
profesionit		O
të		O
inxhinierit		O
.		O
