08		B-DATE_0
/		I-DATE_0
07		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Një		O
situatë		O
e		O
tillë		O
ka		O
ndodhur		O
nga		O
plazhet		O
e		O
Velipojës		O
dhe		O
Shëngjinit		B-VEND_0
,		O
te		O
plazhi		O
i		O
Divjakës		B-VEND_0
dhe		O
Darëzezës		O
në		O
Fier		B-VEND_0
e		O
deri		O
në		O
Ksamil		O
.		O
Reshjet		O
e		O
shiut		O
ku		O
më		O
të		O
shumta		O
kanë		O
qenë		O
në		O
zonat		O
malorë		O
ka		O
pasur		O
edhe		O
në		O
Tiranë		B-VEND_0
,		O
Lushnjë		B-VEND_0
,		O
Fier		B-VEND_0
,		O
Vlorë		B-VEND_0
,		O
Sarandë		B-VEND_0
,		O
por		O
pa		O
shkaktuar		O
problematika		O
.		O
