04		B-DATE_0
/		I-DATE_0
02		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Rreth		O
një		O
vit		O
më		O
parë		O
Maria		B-PER
e		O
diagnostikuar		O
me		O
kanceri		O
në		O
gji		O
,		O
në		O
një		O
intervistë		O
për		O
RTSH		O
rrëfeu		O
për		O
sëmundjen		O
e		O
saj		O
dhe		O
peripecitë		O
e		O
diagnostikimit		O
dhe		O
trajtimit		O
.		O
Luftarake		O
dhe		O
e		O
bindur		O
se		O
do		O
t'ja		O
dale		O
,		O
Marian		B-PER
e		O
ritakuam		O
sërish		O
për		O
të		O
mësuar		O
se		O
si		O
ka		O
qënë		O
jeta		O
e		O
saj		O
gjatë		O
kësaj		O
kohe		O
.		O
"		O
Përpiqem		O
të		O
jetoj		O
jetën		O
çdo		O
ditë		O
,		O
të		O
ushqehem		O
,		O
të		O
lexoj		O
dhe		O
të		O
mbaj		O
ndezur		O
shpresën		O
se		O
një		O
ditë		O
do		O
ta		O
kaloj		O
këtë		O
sfidë		O
që		O
më		O
dha		O
jeta		O
"		O
,		O
thotë		O
Maria		B-PER
.		O
"		O
Mposhtja		O
e		O
frikës		O
është		O
pengesa		O
më		O
e		O
madhe		O
kur		O
ti		O
ke		O
një		O
betejë		O
të		O
gjatë		O
me		O
sëmundjen		O
.		O
Frika		O
të		O
zbeh		O
shpresën		O
dhe		O
kjo		O
nuk		O
duhet		O
humbur		O
.		O
Duhet		O
optimizëm		O
dhe		O
kurajo		O
"		O
u		O
shpreh		O
Maria		B-PER
.		O
Në		O
ditën		O
botërore		O
të		O
kancerit		O
,		O
në		O
një		O
takim		O
të		O
gjerë		O
me		O
mjekë		O
ankologë		O
autoritetet		O
shëndetësore		O
thanë		O
se		O
çdo		O
vit		O
në		O
Shqipëri		B-VEND_1
identifikohen		O
mbi		O
6		O
mijë		O
raste		O
të		O
reja		O
me		O
kancer		O
ku		O
ai		O
i		O
gjirit		O
zinte		O
vendin		O
e		O
dytë		O
pas		O
kancerit		O
të		O
mushkrive		O
.		O
Në		O
10		O
vitet		O
e		O
ardhshme		O
fokusi		O
do		O
te		O
jete		O
parandalimi		O
përmes		O
depisitimit		O
te		O
hershem		O
ku		O
për		O
herë		O
të		O
parë		O
do		O
të		O
futet		O
falas		O
vaksina		O
kundër		O
kancerit		O
të		O
qafës		O
së		O
mitrës		O
.		O
"		O
Programet		O
tona		O
të		O
depistimit		O
të		O
hershëm		O
të		O
kancerit		O
të		O
gjirit		O
kanë		O
ecur		O
përpara		O
në		O
sajë		O
të		O
investimeve		O
që		O
janë		O
bërë		O
dhe		O
përpjekjeve		O
maksimale		O
për		O
mbulimin		O
universal		O
,		O
nëpërmjet		O
investimit		O
të		O
gjithë		O
rrjetit		O
të		O
mamografive		O
tashmë		O
në		O
çdo		O
spital		O
rajonal		O
.		O
Fokusi		O
në		O
këtë		O
10		O
vjeçar		O
do		O
të		O
jetë		O
rritja		O
e		O
mbulesës		O
së		O
përqindjes		O
së		O
grave		O
që		O
bëjnë		O
këtë		O
ekzaminim		O
,		O
e		O
cila		O
është		O
jetëshpëtuese		O
për		O
çdo		O
grua		O
.		O
Një		O
tjetër		O
komponent		O
në		O
këtë		O
program		O
që		O
ne		O
duam		O
që		O
ta		O
jetësojmë		O
në		O
3-vjeçarin		O
e		O
ardhshëm		O
,		O
është		O
përfshirja		O
e		O
vaksinës		O
HPV		O
në		O
programin		O
tonë		O
kombëtar		O
.		O
Besoj		O
që		O
me		O
këtë		O
,		O
do		O
t'i		O
japin		O
edhe		O
një		O
nivel		O
të		O
ri		O
të		O
gjithë		O
sistemit		O
të		O
parandalimit		O
primar		O
"		O
,		O
tha		O
Manastirliu		B-PER
.		O
Maria		B-PER
ishte		O
shume		O
korrekte		O
me		O
analizat		O
e		O
pergjithshme		O
dhe		O
çdo		O
vit		O
ajo		O
programonte		O
takime		O
depistuese		O
,		O
por		O
siç		O
thotë		O
ajo		O
,		O
nuk		O
duhet		O
të		O
mjaftohemi		O
vetëm		O
me		O
një		O
analizë		O
të		O
përgjithshme		O
gjaku		O
.		O
"T'i		O
bëjmë		O
ato		O
të		O
shkreta		O
analiza		O
dhe		O
jo		O
të		O
kujtohemi		O
kur		O
na		O
kap		O
sëmundja		O
.		O
Nuk		O
mjafton		O
vetëm		O
një		O
analizë		O
gjaku		O
por		O
edhe		O
kontrolle		O
të		O
rregullta		O
të		O
gjirit		O
apo		O
edhe		O
depistime		O
të		O
tjera		O
.		O
Ne		O
I		O
lëmë		O
ccdo		O
ditë		O
pas		O
dore		O
analizat		O
se		O
vrapojmë		O
pas		O
punëve		O
.		O
Kjo		O
nuk		O
duhet		O
të		O
ndodhë		O
"		O
,		O
përmbyll		O
fjalën		O
Maria		B-PER
16		O
%		O
e		O
vdekjeve		O
në		O
Shqipëri		B-VEND_1
kanë		O
si		O
shkak		O
tumoret		O
ndërsa		O
OBSH		B-ORG
dha		O
sot		O
alarmin		O
se		O
65		O
%		O
e		O
popullatës		O
në		O
rajonin		O
e		O
Europës		O
nuk		O
ka		O
akses		O
në		O
kujdesin		O
paliativ		O
dhe		O
lehtësimin		O
e		O
dhimbjeve		O
në		O
fazat		O
e		O
fundit		O
të		O
jetës		O
.		O
