10		B-DATE_0
/		I-DATE_0
03		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Rritja		O
e		O
çmimit		O
të		O
naftës		O
është		O
reflektuar		O
edhe		O
me		O
rritje		O
të		O
menjëhershme		O
të		O
çmimit		O
të		O
biletave		O
të		O
autobusëve		O
të		O
linjave		O
urbane		O
brenda		O
qytetit		O
të		O
Korçës		B-VEND_0
dhe		O
linjave		O
interurbane		O
drejt		O
qyteteve		O
të		O
tjera		O
.		O
Çmimi		O
i		O
biletës		O
për		O
të		O
udhëtuar		O
nga		O
Korça		B-VEND_0
për		O
në		O
Tiranë		B-VEND_0
dhe		O
drejt		O
qyteteve		O
të		O
tjera		O
si		O
Durrësi		B-VEND_0
,		O
Vlora		B-VEND_0
,		O
Fierit		B-VEND_0
,		O
etj		O
është		O
rritur		O
ditët		O
e		O
fundit		O
me		O
100		O
lekë		O
ndërsa		O
drejt		O
qyteteve		O
Bilisht		B-VEND_0
,		O
Pogradec		B-VEND_0
dhe		O
Ersekë		B-VEND_0
është		O
rritur		O
me		O
50		O
lekë		O
.		O
Linjat		O
e		O
udhëtimit		O
drejt		O
fshatrave		O
,		O
e		O
kanë		O
rritur		O
çmimin		O
e		O
biletës		O
me		O
20		O
lekë		O
.		O
Shoqata		B-ORG
e		I-ORG
Transportit		I-ORG
Publik		I-ORG
në		O
Shqipëri		B-VEND_1
lajmëroi		O
se		O
gjithë		O
biletat		O
e		O
udhëtimit		O
do		O
të		O
rriteshin		O
,		O
ndërkohë		O
kërkoi		O
ndihmë		O
nga		O
Qeveria		O
Shqiptare		O
për		O
lehtësira		O
ekonomike		O
.		O
