26		B-DATE_0
/		I-DATE_0
02		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Pandemia		O
rriti		O
përdorimin		O
e		O
tepruar		O
dhe		O
pa		O
kriter		O
të		O
antibiotikëve		O
dhe		O
të		O
suplementëve		O
ushqimor		O
duke		O
dhënë		O
më		O
shumë		O
dëme		O
se		O
efekte		O
terapeutike		O
.		O
Sipas		O
endokrinoligut		O
Florian		B-PER
Toti		I-PER
,		O
gjatë		O
valës		O
"		O
Omicron		O
"		O
kur		O
shenjat		O
e		O
infektimit		O
u		O
shfaqën		O
më		O
të		O
buta		O
se		O
gjatë		O
valës		O
"		O
Delta		O
"		O
shumë		O
qytetarë		O
janë		O
vetëmjekuar		O
me		O
antibitoikë		O
dhe		O
suplemente		O
,		O
edhe		O
pa		O
qënë		O
të		O
konfirmuar		O
me		O
COVID-19		O
.		O
"		O
Njerëzit		O
me		O
dëshirën		O
e		O
mirë		O
për		O
t'u		O
mbrojtur		O
nga		O
sëmundjet		O
,		O
për		O
të		O
rritur		O
imunitetin		O
,		O
për		O
t'u		O
mbrojtur		O
nga		O
sëmundjet		O
dhe		O
në		O
fund		O
të		O
fundit		O
për		O
të		O
mjekuar		O
edhe		O
COVID-in		O
,		O
pavarësisht		O
se		O
një		O
pjesë		O
mund		O
të		O
mos		O
kenë		O
qenë		O
raste		O
me		O
COVID		O
por		O
kanë		O
qenë		O
të		O
prekur		O
nga		O
një		O
virozë		O
e		O
stinës		O
,		O
kanë		O
shtuar		O
shumë		O
konsumin		O
e		O
antibiotikëve		O
në		O
radhë		O
të		O
parë		O
.		O
Ndërkohë		O
dihet		O
që		O
virozat		O
asnjëherë		O
nuk		O
mjekohen		O
me		O
antibiotikë		O
.		O
Përveç		O
kësaj		O
kanë		O
shtuar		O
shumë		O
përdorimin		O
e		O
suplementeve		O
ushqimorë		O
,		O
duke		O
përfshirë		O
ndonjëherë		O
edhe		O
disa		O
produkte		O
që		O
në		O
dukje		O
mund		O
të		O
ndikojnë		O
për		O
mirë		O
,		O
por		O
në		O
fakt		O
nuk		O
është		O
se		O
kanë		O
ndonjë		O
efekt		O
të		O
jashtëzakonshëm		O
dhe		O
mbi		O
të		O
gjitha		O
duke		O
vonuar		O
në		O
një		O
pjesë		O
të		O
rasteve		O
vizitën		O
tek		O
mjeku		O
pasi		O
kanë		O
menduar		O
se		O
kanë		O
qenë		O
duke		O
u		O
trajtuar		O
për		O
sëmundjen		O
por		O
që		O
në		O
fakt		O
kanë		O
qenë		O
duke		O
marrë		O
disa		O
suplemente		O
që		O
nuk		O
e		O
zgjidhin		O
situatën		O
"		O
-		O
tha		O
mjeku		O
Florian		B-PER
Toti		I-PER
.		O
Mjeku		O
Toti		B-PER
u		O
tërheq		O
vëmendjen		O
pacientëve		O
diabetikë		O
dhe		O
mjekëve		O
prej		O
të		O
cilëve		O
ata		O
marrin		O
trajtimin		O
ambulator		O
të		O
bëjnë		O
kujdes		O
me		O
dozat		O
e		O
kortizonikëve		O
kur		O
janë		O
të		O
prekur		O
nga		O
COVID		O
pasi		O
ky		O
preparat		O
sjell		O
luhatje		O
të		O
forta		O
të		O
vlerave		O
të		O
glicemisë		O
dhe		O
të		O
presionit		O
arterial		O
.		O
"		O
Këtu		O
dua		O
ti		O
bëjë		O
thirrje		O
edhe		O
personave		O
me		O
diabet		O
që		O
janë		O
duke		O
marrë		O
trajtim		O
për		O
COVID.Në		O
një		O
kohë		O
që		O
ne		O
nuk		O
kemi		O
një		O
protokoll		O
ndërkombëtar		O
se		O
sa		O
janë		O
dozat		O
e		O
kortizonikëve		O
,		O
sa		O
duhet		O
të		O
jetë		O
kohëzgjatja		O
,		O
si		O
duhet		O
të		O
ulet		O
terapia		O
dhe		O
sa		O
duhet		O
të		O
zgjasë		O
kjo		O
terapi		O
e		O
mbi		O
të		O
gjitha		O
bilanci		O
paraprak		O
që		O
duhet		O
të		O
bëjnë		O
këta		O
persona		O
që		O
fillojnë		O
terapinë		O
me		O
kortizon		O
dhe		O
ndjekja		O
sidomos		O
e		O
vlerave		O
të		O
glicemisë		O
dhe		O
të		O
presionit		O
arterial		O
,		O
duke		O
ditur		O
që		O
terapia		O
e		O
zgjatur		O
dhe		O
dozë		O
të		O
madhe		O
të		O
kortizonikëve		O
ndikon.Prishja		O
e		O
vlerave		O
të		O
glicemisë		O
,		O
pra		O
ç'ekulibrimi		O
i		O
diabetit		O
ose		O
shfaqja		O
e		O
diabetit		O
tek		O
personat		O
e		O
predispozuar		O
kur		O
përdorin		O
korizonikët		O
dhe		O
vlerat		O
e		O
presionit		O
arterial		O
,		O
që		O
dihet		O
që		O
rriten		O
nga		O
përdorimi		O
i		O
korizonikëve		O
.		O
I		O
bëj		O
thirrje		O
mjekëve		O
të		O
familjes		O
dhe		O
vetë		O
pacientëve		O
që		O
gjatë		O
trajtimit		O
me		O
kortizonik		O
të		O
bëjnë		O
një		O
matje		O
të		O
vlerave		O
të		O
tensionit		O
arterial		O
dhe		O
të		O
glicemisë		O
"		O
–tha		O
Dr.Toti		B-PER
.		O
