23		B-DATE_0
/		I-DATE_0
04		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Si		O
çdo		O
vit		O
festa		O
e		O
pashkëve		O
ortodokse		O
ka		O
qenë		O
një		O
rast		O
që		O
emigrantët		O
shqiptarë		O
që		O
jetojnë		O
e		O
punojnë		O
në		O
Greqi		B-VEND_1
të		O
rikthehen		O
pranë		O
familjeve		O
të		O
tyre		O
në		O
Shqipëri		B-VEND_1
.		O
Gjatë		O
dy		O
ditëve		O
të		O
fundit		O
ka		O
pasur		O
fluks		O
të		O
shtuar		O
lëvizjesh		O
edhe		O
në		O
pikën		O
e		O
kalimit		O
kufitar		O
të		O
Qafë		O
Thanës		O
me		O
Maqedoninë		B-VEND_1
e		I-VEND_1
Veriut		I-VEND_1
.		O
Burime		O
zyrtare		O
bëjnë		O
me		O
dije		O
se		O
gjatë		O
24		O
orëve		O
të		O
fundit		O
nga		O
kjo		O
pikë		O
kufitare		O
kanë		O
hyrë		O
e		O
kanë		O
dalë		O
4600		O
shtetas		O
shqiptarë		O
e		O
të		O
huaj		O
.		O
