07		B-DATE_0
/		I-DATE_0
04		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Enxhi		B-PER
Bibo		I-PER
studion		O
prej		O
3		O
vitesh		O
në		O
degën		O
e		O
Kimisë		O
në		O
Fakultetin		O
e		O
Shkencave		O
të		O
Natyrës		O
në		O
Tirane		B-VEND_0
.		O
Ajo		O
është		O
nga		O
Delvina		B-VEND_0
dhe		O
familja		O
e		O
saj		O
i		O
mbulon		O
të		O
gjitha		O
shpenzimet		O
e		O
studimeve		O
.		O
Anisa		B-PER
studente		O
në		O
vitin		O
e		O
dytë		O
thotë		O
se		O
tashme		O
në		O
market		O
merr		O
vetëm		O
produktet		O
bazë		O
e		O
të		O
nevojshme		O
,		O
pasi		O
çmimet		O
e		O
rritura		O
kanë		O
nisur		O
të		O
rëndojnë		O
xhepat		O
e		O
saj		O
.		O
Ndërsa		O
Preng		B-PER
Macaj		I-PER
nga		O
Mirdita		O
që		O
ndjek		O
vitin		O
e		O
parë		O
master		O
në		O
kimi		O
sqaron		O
se		O
çdo		O
muaji		O
i		O
kërkon		O
familjes		O
nga		O
5000		O
lekë		O
shtesë		O
nga		O
buxheti		O
prej		O
35		O
000		O
lekësh		O
që		O
ata		O
i		O
kanë		O
përcaktuar		O
.		O
