25		B-DATE_0
/		I-DATE_0
01		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Kryeministri		O
Edi		B-PER
Rama		I-PER
publikoi		O
këtë		O
të		O
martë		O
pyetjen		O
e		O
10-të		O
të		O
Këshillimit		O
Kombëtar		O
.		O
Pyetja		O
ka		O
të		O
bëjë		O
me		O
pezullimin		O
nga		O
sistemi		O
i		O
drejtësisë		O
të		O
gjyqtarëve		O
dhe		O
prokurorëve		O
,		O
vendimmarrjet		O
e		O
të		O
cilëve		O
janë		O
haptazi		O
në		O
kundërshtim		O
me		O
ligjin		O
.		O
Kryeministri		O
Rama		B-PER
fton		O
të		O
gjithë		O
që		O
të		O
bëhen		O
pjesë		O
e		O
këtij		O
kuvendimi		O
popullor		O
me		O
rëndësi		O
strategjike		O
për		O
Shqipërinë		B-VEND_1
.		O
"		O
Me		O
falenderimin		O
e		O
madh		O
për		O
30.048		O
bashkëqytetarët		O
e		O
bashkëqytetaret		O
,		O
kudo		O
ndodhen		O
,		O
që		O
janë		O
përfshirë		O
deri		O
tani		O
në		O
Këshillimin		O
Kombëtar		O
,		O
duke		O
e		O
plotësuar		O
pyetësorin		O
online		O
,		O
ju		O
ftoj		O
të		O
gjithëve		O
të		O
bëheni		O
pjesë		O
e		O
këtij		O
kuvendimi		O
popullor		O
për		O
çështje		O
me		O
rëndësi		O
strategjike		O
për		O
Shtëpinë		O
tonë		O
Shqipërinë		B-VEND_1
"		O
.		O
