20		B-DATE_0
/		I-DATE_0
04		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Shqipëria		B-VEND_1
ka		O
nisur		O
për		O
herë		O
të		O
parë		O
trajtimin		O
profilaktik		O
për		O
fëmijët		O
me		O
Hemofili		O
.		O
Ndodh		O
te		O
kapet		O
pas		O
traumave		O
aksidentale		O
,		O
kur		O
një		O
hemorragji		O
nuk		O
ndalon		O
me		O
gjithë		O
përpjekjet		O
e		O
bëra		O
.		O
Behet		O
fjalë		O
për		O
Hemofilinë		O
,		O
sëmundjen		O
e		O
gjakut		O
që		O
zyrtarisht		O
e		O
vuajnë		O
254		O
persona		O
në		O
Shqipëri		B-VEND_1
,		O
por		O
me		O
shumë		O
gjasë		O
ka		O
ende		O
ta		O
pa		O
diagnostikuar		O
sidomos		O
ndër		O
format		O
e		O
lehta		O
dhe		O
të		O
mesme		O
.		O
Tirana		B-VEND_0
mban		O
numrin		O
me		O
të		O
lartë		O
të		O
pacientëve		O
ndërsa		O
shtrirja		O
kap		O
gjithë		O
vendin		O
.		O
Pandemia		O
bëri		O
që		O
pacientët		O
në		O
rrethe		O
,		O
ta		O
aplikojnë		O
faktorin		O
8		O
në		O
spitalet		O
rajonale		O
.		O
