25		B-DATE_0
/		I-DATE_0
07		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
I		O
njohur		O
për		O
freskinë		O
e		O
ujit		O
dhe		O
të		O
pyjeve		O
lumi		O
i		O
Shkumbinit		O
tërheq		O
çdo		O
vit		O
me		O
dhjetëra		O
banorë		O
nga		O
Elbasani		B-VEND_0
.		O
Janë		O
kryesisht		O
pensionistë		O
apo		O
familjarë		O
ata		O
që		O
i		O
qëndrojnë		O
besnik		O
turizmit		O
lumor		O
,		O
të		O
cilin		O
e		O
quajnë		O
jo		O
vetëm		O
të		O
bukur		O
,		O
por		O
edhe		O
me		O
pak		O
shpenzime		O
.		O
Por		O
në		O
ndryshim		O
nga		O
vitet		O
e		O
tjera		O
,		O
numri		O
i		O
pushuesve		O
këtë		O
vit		O
është		O
më		O
i		O
madh		O
.		O
Sipas		O
këtyre		O
të		O
fundit		O
,		O
shkak		O
është		O
bërë		O
kriza		O
ekonomike		O
dhe		O
rritja		O
e		O
çmimeve		O
përgjatë		O
vijës		O
bregdetare		O
.		O
Megjithatë		O
mungesa		O
e		O
vëmendjes		O
nga		O
pushteti		O
vendor		O
është		O
e		O
dukshme		O
.		O
Teksa		O
kërkojnë		O
vëmendje		O
për		O
turizmin		O
lumor		O
ankohen		O
për		O
ndotjen		O
e		O
ujit		O
edhe		O
pse		O
kjo		O
gjë		O
nuk		O
i		O
ka		O
stepur		O
ta		O
frekuentojnë		O
.		O
Në		O
një		O
gjatësi		O
prej		O
181		O
kilometrash		O
,		O
lumi		O
i		O
Shkumbinit		O
ofron		O
jo		O
vetëm		O
plazhin		O
e		O
pyllin		O
,		O
por		O
edhe		O
vende		O
për		O
peshkim		O
dhe		O
zona		O
piktoreske		O
që		O
mund		O
të		O
vizitohen		O
kryesisht		O
fundjavave		O
.		O
