15		B-DATE_0
/		I-DATE_0
07		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Të		O
udhëtosh		O
në		O
zonën		O
e		O
Mirditës		O
,		O
me		O
peizazhin		O
e		O
bukur		O
të		O
natyrës		O
së		O
mrekullueshme		O
është		O
një		O
kënaqësi		O
më		O
vete		O
.		O
Mirdita		O
krenohet		O
me		O
të		O
tilla		O
bukuri		O
natyrore		O
.		O
Në		O
vitet		O
e		O
fundit		O
dukshëm		O
Mirdita		O
ka		O
nisur		O
ndryshimin		O
,		O
falë		O
iniciativës		O
dhe		O
projekteve		O
nga		O
Bashkia		O
Rrëshen		B-VEND_0
dhe		O
kreu		O
i		O
saj		O
Ndrec		B-PER
Deda		I-PER
,		O
një		O
dukuri		O
pozitive		O
,		O
e		O
cila		O
bën		O
dhe		O
diferencën		O
.		O
Një		O
qëndër		O
informuese		O
e		O
quajtur		O
Infokulla		O
që		O
njëherazi		O
është		O
dhe		O
muze		O
interesant		O
.		O
Kjo		O
qëndër		O
ka		O
si		O
qëllim		O
zhvillimin		O
e		O
eko-turizimit		O
,		O
Është		O
qëndër		O
informuese		O
për		O
turistët		O
vendas		O
dhe		O
ata		O
të		O
huaj		O
,		O
teksa		O
viziton		O
këtë		O
qëndër		O
mbetesh		O
pa		O
fjalë		O
nga		O
tërë		O
koncepti		O
i		O
qëndrës		O
dhe		O
përkujdesja		O
e		O
punonjësve		O
të		O
saj		O
.		O
Përgjatë		O
rrugës		B-RRUGE
Rrëshen		I-RRUGE
-		I-RRUGE
Burrel		I-RRUGE
të		O
shfaqen		O
në		O
të		O
dyja		O
anët		O
kodra		O
deri		O
në		O
500		O
metra		O
mbi		O
nivelin		O
e		O
detit		O
pemetari		O
,		O
vreshtari		O
prodhime		O
stinore		O
dhe		O
gjithçka		O
prodhuese		O
në		O
këto		O
fshatra		O
.		O
