11		B-DATE_0
/		I-DATE_0
06		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Trajtimet		O
estetike		O
kundër		O
plakjes		O
janë		O
kthyer		O
në		O
trendin		O
më		O
të		O
kërkuar		O
për		O
momentin		O
në		O
Shqipëri		B-VEND_1
.		O
Rimodelimi		O
I		O
buzëve		O
përmes		O
mbushjes		O
,		O
tërheqja		O
e		O
mollëzave		O
,		O
heqja		O
e		O
rrudhave		O
në		O
fytyrë		O
si		O
dhe		O
trajtime		O
që		O
shtrihen		O
në		O
trup		O
–janë		O
kërkesat		O
kryesore		O
për		O
t'u		O
dukur		O
më		O
të		O
rinj		O
por		O
që		O
fatkeqësisht		O
përfundojnë		O
në		O
duart		O
e		O
individëve		O
pa		O
diplomë		O
mjekësie		O
të		O
cilët		O
sot		O
po		O
lulëzojnë		O
në		O
tregun		O
kaotik		O
informal		O
duke		O
rrezikuar		O
seriozisht		O
shëndetin		O
.		O
Dermatologët		O
profesionistë		O
sjellin		O
në		O
vëmendje		O
se		O
rastet		O
e		O
atyre		O
që		O
pas		O
një		O
ndërhyrjeje		O
në		O
një		O
sallon		O
të		O
paspecializuar		O
,		O
përfundojnë		O
në		O
klinika		O
më		O
të		O
mëdha		O
,		O
janë		O
në		O
rritje		O
.		O
E		O
ndërsa		O
tregu		O
gëlon		O
nga		O
praktikat		O
e		O
shumta		O
të		O
mjekësisë		O
estetike		O
,		O
teoria		O
çalon		O
.		O
Shefi		O
i		O
sëmundjeve		O
infektive		O
Arjan		B-PER
Harxhi		I-PER
thotë		O
se		O
në		O
univeristet		O
kurikula		O
ka		O
mbetur		O
pas		O
dhe		O
nuk		O
përkon		O
me		O
standartet		O
e		O
tregut		O
Risitë		O
por		O
edhe		O
pasojat		O
e		O
Mjekësisë		O
Estetike		O
mblodhën		O
sot		O
në		O
Tiranë		B-VEND_0
mjekë		O
dermatologë		O
të		O
njohur		O
nga		O
vendi		O
dhe		O
rajoni		O
në		O
kongresin		O
e		O
parë		O
të		O
organizuar		O
nga		O
shoqata		O
shqiptare		O
për		O
dermatologjinë		O
estetike		O
dhe		O
kozmetike		O
.		O
