09		B-DATE_0
/		I-DATE_0
02		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
I		O
vendosur		O
në		O
lartësinë		O
afro		O
1		O
500		O
metra		O
,		O
Shtylla		O
është		O
një		O
nga		O
fshatrat		O
e		O
Korçës		B-VEND_0
që		O
gjatë		O
dimrit		O
shpesh		O
mbetet		O
i		O
bllokuar		O
.		O
Nga		O
100		O
familje		O
dikur		O
,		O
sot		O
kanë		O
mbetur		O
vetëm		O
15		O
.		O
Nuk		O
ankohen		O
.		O
Janë		O
të		O
mësuar		O
me		O
të		O
tillë		O
mot		O
.		O
Përgatisin		O
zahiretë		O
e		O
dimrit		O
dhe		O
që		O
në		O
vjeshtë		O
sigurojnë		O
ushqimin		O
për		O
bagëtinë		O
.		O
Enver		B-PER
Pino		I-PER
e		O
Artur		B-PER
Liçkollari		I-PER
janë		O
dy		O
banorë		O
të		O
tjerë		O
të		O
cilët		O
tregojnë		O
se		O
për		O
shkak		O
të		O
mungesës		O
së		O
mjekut		O
e		O
infermierit		O
ata		O
e		O
kanë		O
pasur		O
të		O
vështirë		O
të		O
kalojnë		O
Covidin		O
që		O
para		O
disa		O
ditësh		O
u		O
përhap		O
në		O
të		O
gjithë		O
fshatin		O
.		O
