17		B-DATE_0
/		I-DATE_0
04		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Bashkia		O
e		O
Tiranës		B-VEND_0
në		O
bashkëpunim		O
me		O
Policinë		O
e		O
Shtetit		O
ka		O
marrë		O
masat		O
dhe		O
ka		O
përcaktuar		O
dhe		O
akset		O
rrugore		O
ku		O
do		O
të		O
ketë		O
kufizim		O
të		O
qarkullimit		O
të		O
automjeteve		O
nga		O
ora		O
09.00		O
deri		O
në		O
orën		O
15.00		O
.		O
–		O
Bulevardi		O
"		O
Dëshmorët		O
e		O
Kombit		O
"		O
-		O
nga		O
Ministria		B-ORG
e		I-ORG
Brendshme		I-ORG
deri		O
në		O
fillim		O
te		O
"		O
Ish		O
-		O
Hotel		O
Dajti		O
"		O
.		O
–		O
Bulevardi		O
"		O
Dëshmorët		O
e		O
Kombit		O
"		O
nga		O
Ura		O
e		O
"		O
ish		O
Hotel		O
Dajtit		O
"		O
deri		O
në		O
kryqëzimin		O
me		O
rrugën		B-RRUGE
"		O
Ismail		I-RRUGE
Qemali		I-RRUGE
"		O
.		O
–		O
Segmenti		O
i		O
rrugës		O
-Myslym		O
Shyri		O
-		O
nga		O
kryqëzimi		O
i		O
Gjykatës		B-ORG
së		I-ORG
Lartë		I-ORG
me		O
drejtim		O
dalje		O
në		O
Bulevardin		O
"		O
Dëshmorët		O
e		O
Kombit		O
"		O
.		O
–		O
Për		O
të		O
gjithë		O
automjetet		O
e		O
tjera		O
aksesi		O
do		O
të		O
jetë		O
në		O
rrugët		B-RRUGE
"		O
Ibrahim		I-RRUGE
Rugova		I-RRUGE
"		O
,		O
Blv		O
.		O
"		O
Zhan		O
D'Ark"		O
,		O
Blv		O
.		O
"		O
Bajram		O
Curri		O
"		O
dhe		O
"		O
George.W.Bush		O
"		O
.		O
Qarkullimi		O
në		O
kryqëzimin		O
e		O
rrugës		B-RRUGE
"		O
Myslym		I-RRUGE
Shyri		I-RRUGE
"		O
me		O
rrugën		B-RRUGE
"		O
Ibrahim		I-RRUGE
Rugova		I-RRUGE
"		O
do		O
të		O
jetë		O
i		O
detyruar		O
djathtas		O
.		O
