02		B-DATE_0
/		I-DATE_0
08		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Muaji		O
korrik		O
ka		O
qenë		O
tejet		O
i		O
ngarkuar		O
në		O
urgjencën		O
e		O
spitalit		O
në		O
bashkinë		O
e		O
Peqinit		B-VEND_0
.		O
Urgjencat		O
nga		O
virozat		O
kanë		O
qenë		O
të		O
përditshme		O
çdo		O
ditë		O
kanë		O
marrë		O
ndihmën		O
e		O
parë		O
mjekësore		O
mbi		O
15		O
persona		O
në		O
ditë		O
.		O
Sipas		O
kryeinfermieres		O
Marije		B-PER
Dehime		I-PER
gjatë		O
korrikut		O
janë		O
paraqitur		O
500		O
persona		O
me		O
viroza		O
pacientët		O
kanë		O
qenë		O
të		O
gjithë		O
moshave		O
të		O
ndryshme		O
por		O
më		O
shumë		O
ka		O
patur		O
fëmijë		O
të		O
vegjël		O
që		O
janë		O
paraqitur		O
me		O
të		O
vjella		O
,		O
diarre		O
dhe		O
temperaturë		O
të		O
lartë.Në		O
spital		O
janë		O
shtruar		O
mbi		O
30		O
fëmijë		O
të		O
cilët		O
kanë		O
patur		O
nevojë		O
për		O
regjim		O
spitalor		O
.		O
