25		B-DATE_0
/		I-DATE_0
07		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Një		O
ditë		O
pasi		O
OBSH		B-ORG
e		O
shpalli		O
emergjencë		O
globale		O
shëndetësore		O
linë		O
e		O
majmunëve		O
,		O
Ministria		B-ORG
e		I-ORG
Shëndetësisë		I-ORG
në		O
vendin		O
tonë		O
ka		O
ngritur		O
Komitetin		O
e		O
Ekspertëve		O
për		O
Parandalimin		O
dhe		O
Kontrollin		O
e		O
Lisë		O
së		O
Majmunit		O
.		O
Ministrja		O
e		O
Shëndetësisë		O
dhe		O
Mbrojtjes		O
Sociale		O
,		O
Ogerta		B-PER
Manastirliu		I-PER
tha		O
se		O
ky		O
komitet		O
do		O
të		O
punojë		O
për		O
të		O
monitoruar		O
dhe		O
për		O
të		O
ndjekur		O
planin		O
e		O
masave		O
që		O
po		O
hartohet		O
nga		O
ISHP		B-ORG
për		O
linë		O
e		O
majmunëve		O
.		O
"		O
Kemi		O
ngritur		O
një		O
komitet		O
të		O
ekspertëve		O
për		O
parandalimin		O
dhe		O
kontrollin		O
e		O
lisë		O
së		O
majmunit		O
,		O
duke		O
vendosur		O
prioritet		O
hartimin		O
e		O
një		O
plani		O
të		O
përgjigjes		O
dhe		O
gatishmërisë		O
për		O
të		O
gjitha		O
strukturat		O
,		O
në		O
funksion		O
të		O
parandalimit		O
dhe		O
kontrollit		O
të		O
kësaj		O
sëmundje		O
infektive		O
.		O
Ndaj		O
ky		O
komitet		O
do		O
të		O
punojë		O
për		O
të		O
monitoruar		O
dhe		O
për		O
të		O
ndjekur		O
planin		O
e		O
masave		O
që		O
po		O
hartohet		O
nga		O
ISHP		B-ORG
.		O
Tashmë		O
drafti		O
i		O
parë		O
i		O
planit		O
të		O
masave		O
ka		O
përfunduar		O
.		O
Pavarësisht		O
se		O
Shqipëria		B-VEND_1
është		O
një		O
vend		O
që		O
hyn		O
në		O
vendet		O
e		O
nivelit		O
të		O
parë		O
,		O
pra		O
konsiderohet		O
me		O
një		O
risk		O
të		O
ulët		O
,		O
masat		O
tona		O
dhe		O
përgatitja		O
jonë		O
do		O
të		O
jetë		O
e		O
plotë		O
në		O
mënyrë		O
që		O
të		O
fuqizojmë		O
kapacitetet		O
tona		O
"		O
,		O
tha		O
Manastirliu		B-PER
.		O
Ministrja		O
e		O
Shëndetësisë		O
dhe		O
Mbrojtjes		O
Sociale		O
tha		O
se		O
janë		O
marrë		O
masa		O
për		O
fuqizimin		O
e		O
kapaciteteve		O
,		O
duke		O
nisur		O
nga		O
testet		O
laboratorike		O
specifike		O
që		O
tashmë		O
kryhen		O
në		O
ISHP		B-ORG
.		O
"		O
Ajo		O
çfarë		O
ne		O
kemi		O
bërë		O
në		O
parapritje		O
edhe		O
të		O
këtij		O
vendimi		O
të		O
Organizatës		B-ORG
Botërore		I-ORG
të		I-ORG
Shëndetësisë		I-ORG
është		O
që		O
kemi		O
fuqizuar		O
kapacitetet		O
tona		O
në		O
laboratorin		O
e		O
virologjisë		O
në		O
Institutin		O
e		O
Shëndetit		O
Publik		O
.		O
Aktualisht		O
kanë		O
mbërritur		O
në		O
Institut		O
përgjatë		O
kësaj		O
periudhe		O
3250		O
teste		O
për		O
identifikimin		O
dhe		O
diagnostikimin		O
e		O
lisë		O
së		O
majmunëve		O
.		O
Nga		O
ana		O
tjetër		O
,		O
përveç		O
rritjes		O
dhe		O
fuqizimit		O
të		O
kapaciteteve		O
tona		O
të		O
laboratorit		O
,		O
kemi		O
marrë		O
masa		O
për		O
fuqizimin		O
e		O
të		O
gjithë		O
rrjetit		O
të		O
survejancës		O
sentinel		O
.		O
Instituti		B-ORG
i		I-ORG
Shëndetit		I-ORG
Publik		I-ORG
ka		O
marrë		O
masat		O
së		O
bashku		O
me		O
Operatorin		O
e		O
Kujdesit		O
Shëndetësor		O
,		O
me		O
strukturën		O
e		O
Spitalit		O
Infektiv		O
në		O
Qendrën		O
Spitalore		O
Universitare		O
"		O
Nënë		O
Tereza		O
"		O
për		O
trajnimin		O
e		O
mjekëve		O
,		O
një		O
element		O
shumë		O
i		O
rëndësishëm		O
në		O
funksion		O
të		O
kontrollit		O
dhe		O
parandalimit		O
të		O
kësaj		O
sëmundje		O
"		O
,		O
tha		O
Manastirliu		B-PER
.		O
