07		B-DATE_0
/		I-DATE_0
01		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Kryetari		O
i		O
Bashkisë		O
së		O
Tiranës		B-VEND_0
,		O
Erion		B-PER
Veliaj		I-PER
,		O
përkrah		O
emrave		O
të		O
mëdhenj		O
të		O
sportit		O
që		O
na		O
dhuruan		O
të		O
tjera		O
medalje		O
vitin		O
e		O
shkuar		O
,		O
si		O
:		O
Briken		B-PER
Çalja		I-PER
,		O
Izmir		B-PER
Smalaj		I-PER
e		O
Alban		B-PER
Beqiri		I-PER
,		O
si		O
dhe		O
figura		O
të		O
Tiranws		B-VEND_0
ndër		O
vite		O
inauguruan		O
sot		O
ambientet		O
e		O
reja		O
të		O
Pallatit		O
të		O
Sportit		O
të		O
lojërave		O
me		O
dorë		O
"		O
Farie		O
Hoti		O
"		O
.		O
Në		O
këtë		O
sallë		O
,		O
që		O
mban		O
dhe		O
emrin		O
e		O
një		O
prej		O
ikonave		O
të		O
volejbollit		O
të		O
Tiranës		B-VEND_0
,		O
janë		O
mbajtur		O
kampionate		O
dhe		O
aktivitete		O
sportive		O
të		O
ndryshme		O
si		O
në		O
boks		O
,		O
judo		O
,		O
taekwondo		O
,		O
mundje		O
etj		O
.		O
,		O
të		O
cilat		O
tashmë		O
do		O
të		O
zhvillohen		O
në		O
kushte		O
bashkëkohore		O
dhe		O
moderne		O
.		O
