10		B-DATE_0
/		I-DATE_0
05		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Luljeta		B-PER
Tërshana		I-PER
,		O
mjeke		O
shkolle		O
thotë		O
se		O
kontrolli		O
ka		O
për		O
qëllim		O
të		O
kapë		O
në		O
kohë		O
problemet		O
dhe		O
të		O
parandalojë		O
thellimin		O
e		O
tyre		O
,		O
duke		O
i		O
drejtuar		O
nxënësit		O
për		O
një		O
vizitë		O
më		O
të		O
specializuar		O
tek		O
okulisti		O
.		O
Programi		O
kombëtar		O
i		O
depistimit		O
është		O
shtrirë		O
në		O
të		O
gjitha		O
shkollat		O
e		O
Shqipërisë		B-VEND_1
dhe		O
kontrollet		O
do		O
të		O
jenë		O
periodike		O
.		O
Të		O
dhënat		O
do		O
të		O
hidhen		O
në		O
një		O
regjistër		O
elektronik		O
për		O
të		O
krijuar		O
një		O
panoramë		O
të		O
plotë		O
të		O
problemeve		O
dhe		O
nevojave		O
në		O
shikim		O
.		O
Në		O
jo		O
pak		O
raste		O
ato		O
kanë		O
shkaktuar		O
dembelizëm		O
dhe		O
boshllëqe		O
të		O
nxënësve		O
në		O
procesin		O
mësimor		O
.		O
