26		B-DATE_0
/		I-DATE_0
06		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Provimi		O
i		O
fundit		O
i		O
Maturës		O
Shtetërore		O
,		O
ai		O
i		O
lëndës		O
me		O
zgjedhje		O
ka		O
përmbyllur		O
këtë		O
të		B-DATE_1
premte		I-DATE_1
për		O
maturantët		O
një		O
ndër		O
rrugëtimet		O
më		O
të		O
rëndësishme		O
të		O
tyre		O
,		O
atij		O
të		O
shkollës		O
së		O
mesme		O
për		O
t'i		O
lënë		O
vendin		O
më		O
pas		O
aplikimit		O
për		O
në		O
universitet		O
dhe		O
vijimin		O
e		O
studimeve		O
të		O
larta		O
.		O
Ministria		B-ORG
e		I-ORG
Arsimit		I-ORG
ka		O
reaguar		O
duke		O
sqaruar		O
se		O
do		O
të		O
merren		O
të		O
gjitha		O
masat		O
e		O
nevojshme		O
ndërkohë		O
që		O
ka		O
publikuar		O
edhe		O
skemën		O
e		O
vlerësimit		O
.		O
