04		B-DATE_0
/		I-DATE_0
07		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Ashtu		O
siç		O
ishte		O
paralajmëruar		O
gazetarët		O
kanë		O
protestuar		O
para		O
Kryeministrisë		O
,		O
pas		O
konfliktit		O
që		O
kryeministri		O
Edi		B-PER
Rama		I-PER
pati		O
me		O
një		O
gazetar		O
gjatë		O
një		O
konference		O
të		O
tij		O
për		O
shtyp		O
dhe		O
e		O
përjashtoi		O
atë		O
për		O
3		O
muaj		O
nga		O
takimet		O
e		O
tij		O
.		O
Për		O
ngjarjen		O
reagoi		O
me		O
herët		O
edhe		O
kryeministri		O
Edi		B-PER
Rama		I-PER
duke		O
thënë		O
se		O
nuk		O
do		O
të		O
legjitimohet		O
kurrë		O
shkelja		O
e		O
etikës		O
dhe		O
shpifja		O
në		O
praninë		O
e		O
tij		O
.		O
Rama		B-PER
pati		O
një		O
përplasje		O
me		O
gazetarin		O
Klevin		B-PER
Muka		I-PER
gjatë		O
një		O
konference		O
për		O
shtyp		O
,		O
të		O
cilin		O
e		O
futi		O
në		O
"		O
riedukim		O
për		O
3		O
muaj		O
"		O
,		O
pasi		O
ky		O
i		O
fundit		O
pyeti		O
ministren		O
Olta		B-PER
Xhacka		I-PER
nëse		O
kishte		O
zbatuar		O
kodin		O
e		O
etikës		O
në		O
raport		O
me		O
bashkëshortin		O
investitor		O
strategjik		O
.		O
