09		B-DATE_0
/		I-DATE_0
03		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Një		O
tjetër		O
segment		O
i		O
rëndësishëm		O
,		O
pjesë		O
e		O
Unazës		O
së		O
Madhe		O
ka		O
përfunduar		O
duke		O
i		O
dhënë		O
zgjidhje		O
fluksit		O
të		O
trafikut		O
në		O
kryeqytet		O
.		O
Kryeministri		O
Edi		B-PER
Rama		I-PER
ka		O
publikuar		O
foto		O
nga		O
nënkalimi		O
në		O
segmentin		O
"		O
Pallati		O
me		O
Shigjeta-Nyja		O
Shqiponja		O
"		O
.		O
"		O
MIRËMËNGJES		O
,		O
dhe		O
nga		O
Unaza		O
e		O
Madhe		O
e		O
Tiranës		B-VEND_0
,		O
segmenti		O
"		O
Pallati		O
me		O
Shigjeta-Nyja		O
Shqiponja		O
"		O
,		O
ju		O
uroj		O
një		O
ditë		O
të		O
mbarë		O
"		O
,		O
shprehet		O
Rama		B-PER
.		O
Nyja		O
Shqiponja		O
është		O
nyja		O
që		O
përmbledh		O
trafikun		O
e		O
veriut		O
,		O
të		O
jugut		O
,		O
të		O
juglindjes		O
dhe		O
të		O
hyrjes		O
kryesore		O
të		O
qytetit		O
të		O
Tiranës		B-VEND_0
.		O
Me		O
përfundimin		O
e		O
loteve		O
të		O
tjera		O
,		O
e		O
gjithë		O
Unaza		O
e		O
Madhe		O
do		O
të		O
përshkohet		O
për		O
vetëm		O
20		O
minuta		O
.		O
