02		B-DATE_0
/		I-DATE_0
07		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Shërbimi		O
mjekësor		O
dentar		O
në		O
Shqipëri		B-VEND_1
po		O
hedh		O
hapa		O
drejt		O
standardeve		O
më		O
të		O
mira		O
falë		O
përafrimit		O
të		O
kurrikulave		O
dhe		O
aktiviteteve		O
intensive		O
që		O
zhvillon		O
Fakulteti		O
i		O
Stomatologjisë		O
në		O
kuadër		O
të		O
ndërkombëtarizimit		O
me		O
institucionet		O
homologe		O
në		O
botë		O
.		O
Për		O
herë		O
të		O
parë		O
,		O
u		O
mbajtën		O
punimet		O
e		O
Kongresi		B-EVENT
V		I-EVENT
Ballkanik		I-EVENT
i		I-EVENT
Kirurgjise		I-EVENT
Oro		I-EVENT
Maksilo		I-EVENT
Faciale		I-EVENT
(		I-EVENT
OMF		I-EVENT
)		O
dhe		O
Kongresi		B-EVENT
XV		I-EVENT
i		I-EVENT
Departamentit		I-EVENT
te		I-EVENT
Kirurgjise		I-EVENT
OMF		I-EVENT
,		O
ku		O
morën		O
pjesë		O
mbi		O
30		O
eminenca		O
të		O
kirurgjisë		O
Kranio		O
maksilo		O
faciale		O
dhe		O
Oro		O
maksilo		O
faciale		O
,		O
profesore		O
,		O
akademike		O
e		O
figura		O
te		O
shquara		O
,		O
jo		O
vetëm		O
nga		O
Ballkani		O
,		O
por		O
dhe		O
nga		O
vende		O
të		O
tjera		O
të		O
Europës		O
.		O
Profesorët		O
pjesëmarrës		O
vlerësuan		O
organizimin		O
për		O
herë		O
të		O
parë		O
të		O
këtij		O
aktiviteti		O
në		O
Tiranë		B-VEND_0
,		O
duke		O
e		O
cilësuar		O
atë		O
si		O
një		O
hap		O
pozitiv		O
që		O
hedh		O
mjekësia		O
dentare		O
shqiptare		O
për		O
tu		O
unifikuar		O
me		O
homologët		O
e		O
institucioneve		O
të		O
huaja		O
kudo		O
në		O
botë		O
.		O
Kongresi		O
mblodhi		O
në		O
Tiranë		B-VEND_0
studentët		O
e		O
FMD		O
,		O
personalitete		O
nga		O
Universiteti		O
i		O
Mjekësisë		O
në		O
Tiranë		B-VEND_0
,		O
Urdhri		O
Stomatologut		O
dhe		O
institucione		O
të		O
tjera		O
bashkëpunëtore		O
që		O
nderuan		O
eventin		O
.		O
