13		B-DATE_0
/		I-DATE_0
02		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
"		O
Në		O
Kombinat		O
kemi		O
pasur		O
pak		O
hapsirë		O
të		O
lirë		O
ku		O
është		O
një		O
objekt		O
duke		O
u		O
ndërtuar		O
dhe		O
është		O
në		O
fazë		O
të		O
avancuar		O
.		O
Në		O
pjesën		O
kryesore		O
pas		O
sheshit		B-SHESH
Garibaldi		I-SHESH
prishjet		O
kanë		O
nisur		O
prej		O
dy		O
javësh		O
dhe		O
jemi		O
në		O
një		O
faze		O
ku		O
janë		O
mbi		O
60		O
objekte		O
që		O
janë		O
shembur		O
për		O
të		O
hapur		O
në		O
mënyre		O
tërësore		O
kantierin		O
e		O
ndërtimit		O
të		O
lagjes		O
së		O
re		O
në		O
Kombinat		O
.		O
Në		O
total		O
aty		O
do		O
të		O
prishen		O
mbi		O
120		O
objekte		O
"		O
,		O
thotë		O
nënkryetari		O
i		O
bashkisë		O
Arbjan		B-PER
Mazniku		I-PER
.		O
"		O
Ne		O
zonë		O
,		O
në		O
fazën		O
e		O
parë		O
do		O
të		O
ndërtohen		O
rreth		O
12		O
objekte		O
,		O
janë		O
rreth		O
1200		O
apartamente		O
që		O
ndërtohen		O
,		O
do		O
të		O
ketë		O
shërbime		O
dhe		O
institucione		O
publike		O
.		O
Të		O
kemi		O
një		O
lagje		O
që		O
funksionon		O
në		O
mënyrë		O
integrale		O
.		O
Të		O
ketë		O
një		O
përdorim		O
miks		O
të		O
zonës		O
"		O
,		O
shpjegon		O
Mazniku		B-PER
.		O
Pjesa		O
më		O
e		O
madhe		O
e		O
banorëve		O
në		O
zonën		O
e		O
Kombinatit		O
i		O
kanë		O
firmosur		O
kontratat		O
e		O
ofruara		O
nga		O
bashkia		O
e		O
Tiranës		B-VEND_0
,		O
ndryshe		O
nga		O
ç'ka		O
ndodhur		O
me		O
një		O
pjesë		O
të		O
banorëve		O
te		O
5		O
majit		O
,		O
që		O
prej		O
disa		O
javësh		O
janë		O
ngritur		O
në		O
protesta		O
duke		O
kundërshtuar		O
prishjen		O
e		O
banesave		O
të		O
tyre		O
dhe		O
duke		O
kërkuar		O
dëmshpërblim		O
.		O
