16		B-DATE_0
/		I-DATE_0
07		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Kryeministri		O
Edi		B-PER
Rama		I-PER
shoqëruar		O
nga		O
kryetari		O
i		O
bashkisë		O
Kamzës		O
Rakip		B-PER
Suli		I-PER
dhe		O
nga		O
zëvendëskryeministri		O
Arben		B-PER
Ahmetaj		I-PER
ka		O
inspektuar		O
nga		O
afër		O
këto		O
punime		O
.		O
Në		O
lagjen		O
e		O
re		O
lagjes		O
të		O
Valiasit		O
,		O
ku		O
janë		O
270		O
apartamente		O
do		O
të		O
ndërtohet		O
edhe		O
parku		O
më		O
i		O
madh		O
sportiv		O
i		O
një		O
zone		O
urbane		O
të		O
qarkut		O
Tiranë		B-VEND_0
