23		B-DATE_0
/		I-DATE_0
05		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Në		O
kuadrin		O
e		O
aktiviteteve		O
kulturore		O
të		O
javës		O
Amerikane-Shqiptare		O
,		O
lançohet		O
ribotimi		O
i		O
librit		O
"		O
Here		O
and		O
there		O
"		O
,		O
shkruar		O
në		O
gjuhën		O
angleze		O
,		O
nga		O
Elona		B-PER
G		I-PER
.		O
Kola		I-PER
.		O
Kola		B-PER
vjen		O
me		O
këtë		O
libër		O
të		O
suksesshëm		O
në		O
kategorinë		O
e		O
eseve		O
dhe		O
opinioneve		O
,		O
i		O
cili		O
shkon		O
përtej		O
kornizës		O
se		O
biografisë		O
dhe		O
historive		O
personale		O
të		O
jetës		O
së		O
saj		O
,		O
në		O
Shqipëri		B-VEND_1
dhe		O
Amerikë		B-VEND_1
.		O
Elona		B-PER
G		I-PER
.		O
Kola		I-PER
e		O
ka		O
ndarë		O
kohën		O
e		O
saj		O
mes		O
dy		O
vendeve		O
,		O
Shqipërisë		B-VEND_1
dhe		O
SHBA-ve.		B-VEND_1
Ajo		O
ka		O
treguar		O
një		O
interes		O
të		O
lartë		O
si		O
një		O
shkrimtare		O
e		O
pavarur		O
dhe		O
kërkuese		O
për		O
temat		O
socio-kulturore		O
dhe		O
antropologjike		O
.		O
Kola		O
ka		O
publikuar		O
artikuj		O
mbi		O
temat		O
sociale		O
dhe		O
ekonomike		O
,		O
në		O
revista		O
"		O
lifestyle		O
"		O
dhe		O
biznesi		O
,		O
si		O
edhe		O
ka		O
një		O
eksperiencë		O
të		O
gjatë		O
si		O
përkthyese		O
,		O
konsulente		O
gjuhësore		O
dhe		O
redaktuese		O
,		O
në		O
të		O
dyja		O
gjuhët		O
.		O
