25		B-DATE_0
/		I-DATE_0
07		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Ministrja		O
e		O
Arsimit		O
dhe		O
Sportit		O
,		O
Evis		B-PER
Kushi		I-PER
,		O
njoftoi		O
sot		O
se		O
sapo		O
janë		O
miratuar		O
programet		O
mësimore		O
specifike		O
për		O
disa		O
lëndë		O
për		O
nxënësit		O
me		O
aftësi		O
të		O
kufizuara		O
.		O
"		O
Sapo		O
kemi		O
miratuar		O
në		O
MAS		B-ORG
programet		O
mësimore		O
specifike		O
në		O
lëndën		O
'Edukim		O
Fizik		O
,		O
Sporte		O
dhe		O
Shëndet'		O
për		O
nxënësit		O
me		O
aftësi		O
të		O
kufizuara		O
,		O
të		O
përgatitura		O
nga		O
ASCAP		B-ORG
në		O
përmbushje		O
të		O
një		O
prej		O
objektivave		O
kryesorë		O
të		O
Strategjisë		O
Kombëtare		O
për		O
Arsimin		O
2021		O
–		O
2026		O
,		O
"		O
-		O
shkruan		O
ministrja		O
në		O
rrjetin		O
e		O
saj		O
social		O
.		O
Zonja		O
Kushi		B-PER
shton		O
se		O
për		O
herë		O
të		O
parë		O
,		O
me		O
fillimin		O
e		O
vitit		O
të		O
ri		O
shkollor		O
,		O
mësuesit		O
e		O
edukimit		O
fizik		O
në		O
të		O
gjitha		O
shkollat		O
e		O
vendit		O
do		O
të		O
mund		O
të		O
përdorin		O
mekanizma		O
unifikuese		O
gjithëpërfshirëse		O
,		O
falë		O
të		O
cilave		O
nxënësit		O
me		O
aftësi		O
të		O
kufizuara		O
,		O
nga		O
klasa		O
parë		O
deri		O
në		O
klasën		O
e		O
dymbëdhjetë		O
,		O
përmes		O
lojës		O
dhe		O
veprimtarive		O
lëvizore		O
do		O
të		O
kenë		O
më		O
shumë		O
mundësi		O
për		O
të		O
përmirësuar		O
kapacitetin		O
e		O
tyre		O
fizik		O
dhe		O
aftësitë		O
sportive		O
,		O
komunikuese		O
dhe		O
sociale		O
.		O
Kjo		O
nismë		O
e		O
Ministrisë		B-ORG
së		I-ORG
Arsimit		I-ORG
dhe		I-ORG
Sportit		I-ORG
synon		O
të		O
zhvillojë		O
më		O
tej		O
parimin		O
e		O
gjithëpërfshirjes		O
,		O
i		O
cili		O
është		O
një		O
nga		O
faktorët		O
kryesorë		O
për		O
sigurimin		O
e		O
një		O
arsimi		O
cilësor		O
.		O
Programet		O
e		O
miratuara		O
janë		O
publikuar		O
tashmë		O
në		O
faqen		O
e		O
Agjencisë		B-ORG
së		I-ORG
Sigurimit		I-ORG
të		I-ORG
Cilësisë		I-ORG
në		I-ORG
Arsimin		I-ORG
Parauniversitar		I-ORG
,		O
për		O
çdo		O
cikël		O
.		O
