12		B-DATE_0
/		I-DATE_0
05		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Mjekja		O
psikiatre		O
Arjana		B-PER
Rreli		I-PER
tha		O
për		O
RTSH-në		O
se		O
çrregullimet		O
e		O
shtuara		O
janë		O
stresi		O
,		O
ankthi		O
dhe		O
pagjumësia		O
të		O
cilat		O
reflektohen		O
në		O
vizita		O
të		O
shtuara		O
ditore		O
,		O
që		O
shkojnë		O
mesatarisht		O
në		O
25		O
raste		O
.		O
Këtë		O
e		O
konfirmon		O
edhe		O
shefja		O
e		O
sistemit		O
parësor		O
për		O
rajonin		O
e		O
Tiranës		B-VEND_0
,		O
Ariela		B-PER
Malaj		I-PER
Por		O
në		O
këtë		O
shtim		O
të		O
nevojave		O
për		O
trajtim		O
,		O
Tirana		B-VEND_0
ka		O
vetëm		O
tre		O
qendra		O
komunitare		O
të		O
shëndetit		O
mendor		O
,		O
ndërsa		O
mjekët		O
në		O
dispozicion		O
të		O
vetëm		O
njërës		O
prej		O
tyre		O
janë		O
katër		O
.		O
