11		B-DATE_0
/		I-DATE_0
02		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Në		O
një		O
kohë		O
që		O
presioni		O
çdo		O
ditë		O
nga		O
qytetarët		O
por		O
edhe		O
bizneset		O
rritet		O
për		O
lirimin		O
e		O
masave		O
anticovid		O
,		O
përvoja		O
e		O
përditshme		O
e		O
mjekes		O
klinicte		O
flet		O
për		O
ndërgjegjësim		O
më		O
të		O
lartë		O
mjekësor		O
tek		O
popullata		O
pavarësisht		O
vendimeve		O
që		O
do		O
të		O
marrë		O
Komitetit		B-ORG
i		I-ORG
Ekspertëve		I-ORG
Infeksionistja		O
Ermira		B-PER
Muço		I-PER
Mino		I-PER
e		O
vlerëson		O
shumë		O
vaksinimin		O
,		O
pasi		O
mes		O
formave		O
të		O
rënda		O
të		O
infeksionit		O
në		O
spital		O
,		O
diferenca		O
për		O
të		O
ka		O
qenë		O
e		O
prekshme		O
.		O
