12		B-DATE_0
/		I-DATE_0
02		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Pandemia		O
nxiti		O
shumë		O
prodhimin		O
e		O
lajmeve		O
të		O
rreme		O
në		O
shëndetësi		O
.		O
Mjekët		O
endokrinologë		O
janë		O
të		O
shqetësuar		O
për		O
informacionet		O
jo		O
të		O
vërteta		O
mbi		O
terapitë		O
çudibërëse		O
që		O
serviren		O
nga		O
emra		O
mjekësh		O
inekzistentë		O
e		O
që		O
po		O
dëmtojnë		O
rëndë		O
trajtimin		O
e		O
të		O
sëmurëve		O
kronikë		O
.		O
Në		O
një		O
intervistë		O
për		O
RTSH		O
Prof.Florion		B-PER
Toti		I-PER
denoncon		O
këtë		O
fenomen		O
dhe		O
bën		O
thirrje		O
për		O
t'i		O
besuar		O
shkencës		O
e		O
jo		O
sharlatanëve		O
.		O
Prej		O
disa		O
muaj		O
disa		O
nga		O
mjekët		O
endokrinologë		O
në		O
vend		O
janë		O
të		O
shqetësuar		O
për		O
lajmet		O
e		O
rreme		O
që		O
po		O
përhapen		O
në		O
rrjetet		O
sociale		O
por		O
edhe		O
media		O
kombëtare		O
dhe		O
lokale		O
në		O
formën		O
e		O
reklamave		O
për		O
trajtimin		O
e		O
diabetit		O
.		O
Prof.Dr		O
Florion		B-PER
Toti		I-PER
,		O
endokrinolog		O
në		O
QSUT		O
,		O
thotë		O
se		O
prej		O
disa		O
muajsh		O
raportimet		O
për		O
këto		O
informacione		O
të		O
rreme		O
po		O
i		O
vijnë		O
nga		O
pacientët		O
e		O
tij		O
të		O
cilët		O
kërkojnë		O
ndihmë		O
nëse		O
emrat		O
e		O
medikamenteve		O
çudibërëse		O
janë		O
të		O
vërteta		O
.		O
Prof.Toti		B-PER
mendon		O
se		O
pandemia		O
ka		O
nxitur		O
shumë		O
prodhimin		O
e		O
lajmeve		O
të		O
rreme		O
në		O
fushën		O
e		O
shëndetësisë		O
ku		O
llogari		O
të		O
paidentifikura		O
në		O
rrjetet		O
sociale		O
kanë		O
përfituar		O
nga		O
paniku		O
i		O
shkaktuar		O
për		O
shkak		O
të		O
virusit		O
të		O
panjohur		O
duke		O
tregtuar		O
suplemente		O
të		O
pacertfikuara		O
si		O
medikamente		O
çudibërëse		O
.		O
