12		B-DATE_0
/		I-DATE_0
07		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Mjekja		O
Neurologe		O
e		O
spitalit		O
Neurokirurgjikal		O
"		O
Profesor		O
Kurti		O
"		O
në		O
QSUT		O
Entela		B-PER
Basha		I-PER
,		O
tha		O
për		O
RTSH		O
se		O
e		O
sheh		O
me		O
pozitivitet		O
ofrimin		O
e		O
vizitave		O
private		O
pas		O
orarit		O
zyrtar		O
kur		O
bëhet		O
fjalë		O
për		O
raste		O
kur		O
vendosjen		O
e		O
diagnozës		O
duhet		O
ta		O
mbyllësh		O
shpejt		O
dhe		O
saktë		O
si		O
cikël		O
brenda		O
QSUT		O
.		O
Neurologia		O
Basha		B-PER
thotë		O
se		O
disa		O
vlerësime		O
klinike		O
të		O
fushës		O
që		O
ajo		O
mbulon		O
kërkojnë		O
kohë		O
në		O
nivel		O
diagnostik		O
dhe		O
jo		O
rrallë		O
herë		O
pacienti		O
,		O
megjithë		O
gamën		O
e		O
gjerë		O
të		O
strukturave		O
private		O
,		O
nuk		O
gjen		O
në		O
kohë		O
dhe		O
me		O
cilësi		O
shërbimin		O
e		O
duhur		O
.		O
