09		B-DATE_0
/		I-DATE_0
06		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Një		O
vajzë		O
nga		O
Elbasani		B-VEND_0
ka		O
mundur		O
të		O
dëgjojë		O
për		O
herë		O
të		O
parë		O
vetëm		O
në		O
moshën		O
7		O
vjeç		O
falë		O
vendosjes		O
së		O
implantit		O
koklear		O
në		O
Qëndrën		O
Spitalore		O
Universitare		O
"		O
Nënë		O
Tereza		O
"		O
.		O
Mjekja		O
e		O
saj		O
otorino-laringologia		O
Brikena		B-PER
Qirjazi		I-PER
shpjegon		O
se		O
vajza		O
është		O
ndihmuar		O
gjatë		O
këtyre		O
viteve		O
nga		O
aparati		O
i		O
dëgjimit		O
që		O
i		O
ka		O
mundësuar		O
stimulimin		O
akustik		O
ndonëse		O
në		O
nivele		O
shumë		O
të		O
ulëta		O
.		O
Nevojat		O
për		O
implantit		O
koklear		O
në		O
Shqipëri		B-VEND_1
këto		O
tre		O
vitet		O
e		O
fundit		O
janë		O
plotësuar		O
për		O
10-14		O
fëmijë		O
në		O
vit		O
ndërsa		O
nevojat		O
janë		O
të		O
lindura		O
dhe		O
të		O
fituara		O
.		O
