23		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Konkursi		O
për		O
Kompozitorët		O
e		O
Rinj		O
"		O
Çesk		O
Zadeja		O
"		O
,		O
i		O
cili		O
u		O
zhvillua		O
në		O
nderim		O
të		O
ikonës		O
shqiptare		O
të		O
muzikës		O
,		O
kompozitorit		O
Çesk		B-PER
Zadeja		I-PER
,		O
me		O
rastin		O
e		O
95-vjetorit		O
të		O
lindjes		O
dhe		O
25-vjetorit		O
të		O
ndarjes		O
nga		O
jeta		O
,		O
por		O
edhe		O
në		O
mbështetje		O
të		O
krijuesve		O
të		O
rinj		O
,		O
u		O
përmbyll		O
me		O
ndarjen		O
e		O
çmimeve		O
për		O
veprat		O
që		O
ishin		O
në		O
konkurim		O
.		O
Çmimi		O
e		O
parë		O
shkoi		O
për		O
Serxhio		B-PER
Beqon		I-PER
,		O
i		O
dyti		O
për		O
Kris		B-PER
Sopiqotin		I-PER
,		O
ndërsa		O
çmimi		O
i		O
tretë		O
për		O
Jetmir		B-PER
Zaganjorin		I-PER
.		O
Ministrja		O
e		O
Kulturës		O
,		O
Elva		B-PER
Margariti		I-PER
,		O
e		O
pranishme		O
në		O
këtë		O
event		O
,		O
u		O
shpreh		O
se		O
kjo		O
nismë		O
do		O
të		O
kthehet		O
në		O
një		O
traditë		O
,		O
për		O
të		O
mbështetur		O
artistët		O
e		O
rinj		O
.		O
