26		B-DATE_0
/		I-DATE_0
02		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Moderatori		O
i		O
njohur		O
Ermal		B-PER
Peçi		I-PER
,		O
i		O
bashkohet		O
familjes		O
së		O
Radio		B-ORG
Televizionit		I-ORG
Shqiptar		I-ORG
.		O
Ka		O
mjaftuar		O
një		O
promo		O
që		O
tashme		O
lajmi		O
te		O
konfirmohet		O
dhe		O
kureshtja		O
e		O
publikut		O
të		O
marri		O
fund		O
.		O
"		O
Më		O
prit		O
në		O
fundjavë		O
"		O
është		O
programi		O
më		O
i		O
ri		O
që		O
do		O
të		O
vij		O
së		O
shpejti		O
në		O
ekranin		O
tonë		O
,		O
nën		O
moderimin		O
e		O
Ermal		B-PER
Peçit		I-PER
.		O
Ndryshe		O
nga		O
se		O
ishit		O
mësuar		O
me		O
të		O
vitet		O
e		O
fundit		O
,		O
Ermali		B-PER
ka		O
zgjedhur		O
të		O
largohet		O
nga		O
pasditet		O
e		O
përditshme		O
për		O
t'u		O
fokusuar		O
vetëm		O
në		O
dy		O
takime		O
me		O
publikun		O
,		O
pikërisht		O
të		O
shtunën		O
e		O
të		O
dielën		O
.		O
