08		B-DATE_0
/		I-DATE_0
02		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Ka		O
fillura		O
mbrëmja		O
e		O
dytë		O
e		O
Festivalit		O
të		O
Sanremo		O
2023		O
,		O
ku		O
edhe		O
në		O
këtë		O
mbrëmje		O
janë		O
rezervuar		O
jo		O
pak		O
surpriza		O
për		O
publikun		O
.		O
Për		O
herë		O
të		O
parë		O
,		O
do		O
të		O
këndojnë		O
bashkë		O
Gianni		B-PER
Morandi		I-PER
,		O
Massimo		B-PER
Ranieri		I-PER
dhe		O
Al		B-PER
Bano		I-PER
,		O
ndërsa		O
me		O
jo		O
pak		O
entuziazëm		O
pritet		O
edhe		O
monologu		O
i		O
gazetares		O
Francesca		B-PER
Fagnanit		I-PER
.		O
Sethu		B-PER
–		O
Cause		O
perse		O
Lazza		B-PER
–		O
Cenere		O
Giorgia		B-PER
–		O
Parole		O
dette		O
male		O
Colapesce		B-PER
Dimartino		I-PER
–		O
Splash		O
Shari		B-PER
–		O
Egoista		O
Madame		B-PER
–		O
Il		O
bene		O
nel		O
male		O
Levante		B-PER
–		O
Vivo		O
Tananai		B-PER
–		O
Tango		O
Rosa		B-PER
Chemical		I-PER
–		O
Made		O
in		O
Italy		O
Paola		B-PER
&		O
Chiara		B-PER
–		O
Furore		O
