16		B-DATE_0
/		I-DATE_0
07		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Ka		O
një		O
sërë		O
shkrimtarësh		O
shqiptarë		O
që		O
kanë		O
krijuar		O
një		O
fond		O
të		O
artë		O
të		O
letërsisë		O
për		O
fëmijë		O
,		O
si		O
Naim		B-PER
Frashëri		I-PER
,		O
Ndre		B-PER
Mjeda		I-PER
,		O
Luigj		B-PER
Gurakuqi		I-PER
,		O
Bedri		B-PER
Dedja		I-PER
,		O
e		O
për		O
të		O
ardhur		O
tek		O
disa		O
nga		O
ata		O
bashkëkohorë		O
,		O
si		O
Adelina		B-PER
Mamaqi		I-PER
,		O
Viktor		B-PER
Canaosinaj		I-PER
,		O
Shkëlzen		B-PER
Zalli		I-PER
etj		O
.		O
Por		O
,		O
sipas		O
studiuesve		O
,		O
referuar		O
viteve		O
të		O
fundit		O
,		O
libri		O
për		O
fëmijë		O
në		O
Shqipëri		B-VEND_1
nuk		O
ka		O
patur		O
të		O
njëjtin		O
lulëzim		O
tek		O
autorët		O
shqiptarë		O
.		O
Përsa		O
i		O
përket		O
letërsisë		O
artistike		O
për		O
fëmijë		O
,		O
referuar		O
dekadës		O
së		O
fundit		O
,		O
janë		O
depozituar		O
në		O
Bibliotekën		O
Kombëtare		O
të		O
Shqipërisë		B-VEND_1
,		O
rreth		O
60-70		O
tituj		O
çdo		O
vit		O
.		O
Gazetare		O
:		O
Ornela		B-PER
Ceka		I-PER
