02		B-DATE_0
/		I-DATE_0
09		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
E		O
ndërtuar		O
4		O
shekuj		O
më		O
parë		O
si		O
pikë		O
mbrojtje		O
për		O
fshatin		O
Theth		O
dhe		O
e		O
përdorur		O
si		O
vend		O
për		O
pajtimin		O
e		O
të		O
paktën		O
300		O
konflikteve		O
,		O
kjo		O
ndërtesë		O
unike		O
po		O
jeton		O
një		O
jetë		O
të		O
dytë		O
lavdie		O
që		O
nga		O
koha		O
e		O
Lekë		B-PER
Dukagjinit		I-PER
falë		O
edhe		O
trashëgimtarit		O
të		O
saj		O
Sokol		B-PER
Kocekut		I-PER
,		O
i		O
cili		O
e		O
ka		O
kthyer		O
në		O
një		O
atraksion		O
turistik		O
.		O
Ngjarjet		O
e		O
treguara		O
prej		O
gjyshit		O
të		O
tij		O
,		O
Zef		B-PER
Kocekut		I-PER
,		O
i		O
fundit		O
prej		O
familjes		O
që		O
ka		O
jetuar		O
sipas		O
ligjeve		O
të		O
kanunit		O
,		O
Sokoli		B-PER
i		O
përcjell		O
për		O
turistët		O
.		O
Sokolin		B-PER
e		O
karakterizon		O
veshja		O
popullore		O
të		O
zonës		O
,		O
qeleshe		O
dhe		O
jelek		O
i		O
kuq		O
i		O
qëndisur		O
,		O
veshje		O
e		O
përditshmërisë		O
për		O
paraardhësit		O
e		O
tij		O
.		O
Duke		O
e		O
pasur		O
në		O
pronësi		O
"		O
Kullën		O
e		O
Ngujimit		O
"		O
,		O
Sokoli		B-PER
e		O
ka		O
kthyer		O
atë		O
në		O
një		O
biznes		O
fitimprurës		O
.		O
Gazetare		O
:		O
M		B-PER
.		O
Rapaj		I-PER
