19		B-DATE_0
/		I-DATE_0
05		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Ideatori		O
dhe		O
themeluesi		O
i		O
saj		O
është		O
Artisti		O
i		O
Merituar		O
,		O
Z		O
.		O
Petrit		B-PER
Kumi		I-PER
,		O
tek		O
i		O
cili		O
duket		O
se		O
pasioni		O
për		O
fotografinë		O
nuk		O
vdes		O
kurrë		O
,		O
pasi		O
edhe		O
sot		O
e		O
kësaj		O
dite		O
,		O
merret		O
me		O
studime		O
të		O
vazhdueshme		O
mbi		O
teknikat		O
më		O
të		O
reja		O
të		O
fotografimit		O
,		O
duke		O
ia		O
referuar		O
më		O
pas		O
studentëve		O
të		O
tij		O
.		O
Semiljana		B-PER
Reçi		I-PER
,		O
është		O
një		O
nga		O
studentet		O
e		O
këtij		O
viti		O
akademik		O
,		O
e		O
cila		O
është		O
paraqitur		O
në		O
këtë		O
ekspozitë		O
me		O
2		O
punime		O
.		O
