19		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Aleksandër		B-PER
Gjoka		I-PER
,		O
Indrit		B-PER
Mesiti		I-PER
,		O
Adelina		B-PER
Ismajli		I-PER
,		O
Fitnete		B-PER
Tuda		I-PER
,		O
Elena		B-PER
Kadare		I-PER
,		O
Natasha		B-PER
Lako		I-PER
,		O
Anila		B-PER
Aliu		I-PER
,		O
Shpëtim		B-PER
Kushta		I-PER
,		O
Victor		B-PER
Van		I-PER
Vought		I-PER
,		O
Zana		B-PER
Shuteriqi		I-PER
dhe		O
Shkumbin		B-PER
Ahmetxheka		I-PER
janë		O
11		O
anëtarët		O
e		O
jurisë		O
profesioniste		O
të		O
Festivalit		B-EVENT
të		O
këtij		O
viti		O
.		O
Juria		O
do		O
të		O
vendosë		O
për		O
6		O
çmime		O
,		O
mes		O
tyre		O
edhe		O
këngën		O
fituese		O
të		O
çmimit		O
të		O
parë		O
të		O
Festivalit		B-EVENT
.		O
Ndërkohë		O
,		O
edhe		O
këtë		O
vit		O
do		O
të		O
jetë		O
publiku		O
,		O
i		O
cili		O
do		O
të		O
vendos		O
se		O
cila		O
këngë		O
do		O
të		O
përfaqësojë		O
Shqipërinë		B-VEND_1
në		O
Eurovizion		B-EVENT
.		O
