31		B-DATE_0
/		I-DATE_0
08		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Entela		B-PER
Kolaj		I-PER
,		O
drejtore		O
e		O
Turizmit		O
dhe		O
Trashëgimisë		O
kulturore		O
në		O
Bashkinë		O
e		O
Vau-Dejësit		O
,		O
thotë		O
për		O
RTSH		O
Shkodra		B-VEND_0
se		O
fluksi		O
i		O
turistëve		O
këtë		O
vit		O
ka		O
qenë		O
shumë		O
i		O
lartë		O
.		O
"		O
Krahasuar		O
me		O
një		O
vit		O
më		O
parë		O
apo		O
me		O
vitete		O
e		O
tjera		O
ka		O
pasur		O
një		O
fluks		O
të		O
turizmit		O
,		O
por		O
le		O
të		O
themi		O
që		O
Lumi		O
i		O
Shalës		O
ka		O
qenë		O
në		O
kulmet		O
e		O
veta		O
.		O
Nëpër		O
bujtina		O
,		O
rezervimet		O
janë		O
të		O
prenotuaara		O
deri		O
në		O
muajin		O
shtator		O
,		O
"		O
shprehet		O
Kolaj		B-PER
.		O
Promovimi		O
i		O
zonave		O
turistike		O
dhe		O
rivitalizimi		O
i		O
ofertës		O
turistike		O
është		O
një		O
prej		O
nismave		O
që		O
ka		O
ndërmarrë		O
së		O
fundmi		O
bashkia		O
e		O
Vau-Dejësit		O
me		O
mbështetjen		O
e		O
Bashkimit		B-ORG
Evropian		I-ORG
përmes		O
projektit		O
"		O
Vau-Dejës		O
si		O
destinacion		O
turistik		O
"		O
në		O
partneritet		O
me		O
qendrën		O
për		O
promovimin		O
e		O
konkurrueshmërisë		O
.		O
Gazetar		O
:		O
M		B-PER
.		O
Rakaj		I-PER
