18		B-DATE_0
/		I-DATE_0
03		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Në		O
Katedralen		O
Shën		O
Pali		O
u		O
dha		O
drama		O
"		O
Gjaku		O
i		O
martirëve		O
të		O
kombit		O
"		O
.		O
Nën		O
kujdesin		O
e		O
Imzot		B-PER
Arjan		I-PER
Dodaj		I-PER
,		O
drama		O
erdhi		O
,		O
e		O
interpretuar		O
nga		O
një		O
kastë		O
aktorësh		O
të		O
shquar		O
,		O
si		O
Bujar		B-PER
Asqeriu		I-PER
,		O
Gëzim		B-PER
Rudi		I-PER
,		O
Marjana		B-PER
Kondi		I-PER
,		O
Margent		B-PER
Caushi		I-PER
e		O
shumë		O
të		O
tjerë		O
.		O
Kjo		O
dramë		O
është		O
e		O
bazuar		O
në		O
romanin		O
me		O
të		O
njëjtin		O
titull		O
të		O
shkrimtares		O
Zana		B-PER
Tako		I-PER
dhe		O
prek		O
temën		O
e		O
martirizimit		O
të		O
kombit		O
shqiptar		O
gjatë		O
diktaturës		O
komuniste		O
,		O
sidomos		O
të		O
klerit		O
katolik		O
,		O
i		O
cili		O
i		O
dha		O
këtij		O
kombi		O
38		O
martirë		O
,		O
të		O
cilët		O
me		O
qëndresën		O
forcën		O
në		O
besim		O
dhe		O
gjakun		O
e		O
tyre		O
shkruan		O
historinë		O
e		O
qëndresës		O
shpirtërore		O
gjatë		O
periudhës		O
së		O
errët		O
të		O
diktaturës		O
.		O
Ngjarjet		O
e		O
dramës		O
zhvillohen		O
në		O
hetuesinë		O
dhe		O
burgun		O
e		O
qytetit		O
të		O
Shkodrës		B-VEND_0
,		O
djepin		O
e		O
qëndresës		O
dhe		O
të		O
plagëve		O
të		O
popullit		O
martir		O
gjatë		O
periudhës		O
së		O
errët		O
të		O
diktaturës		O
.		O
Në		O
skutat		O
e		O
errëta		O
të		O
hetuesisë		O
dhe		O
burgut		O
,		O
që		O
përbëjnë		O
skenat		O
e		O
ngjarjes		O
,		O
gjendet		O
Padre		B-PER
Lazëri		I-PER
,		O
malësori		O
Gjin		B-PER
,		O
e		O
malësorë		O
të		O
tjerë		O
si		O
Kola		B-PER
,		O
apo		O
gruaja		O
e		O
Kolës		B-PER
.		O
