26		B-DATE_0
/		I-DATE_0
05		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Titrimi		O
në		O
shqipen		O
standarde		O
të		O
serialit		O
kosovar		O
"		O
Rrushe		O
"		O
ka		O
shkaktuar		O
një		O
lumë		O
reagimesh		O
në		O
Kosovë		B-VEND_1
e		O
Shqipëri		B-VEND_1
.		O
Gjuhëtarja		O
Elsa		B-PER
Skënderi		I-PER
Rakipllari		I-PER
,		O
e		O
ftuar		O
në		O
emisionin		O
"		O
Në		O
radio		O
"		O
të		O
gazetarit		O
Andri		B-PER
Xhahu		I-PER
që		O
u		O
transmetua		O
sot		O
në		O
Radio		O
Tirana		O
,		O
u		O
shpreh		O
se		O
seriali		O
është		O
thjesht		O
një		O
justifikim		O
për		O
të		O
ndezur		O
një		O
debat		O
të		O
hershëm		O
që		O
kemi		O
mes		O
njëri-tjetrit		O
.		O
"		O
Ne		O
vazhdimisht		O
diskutojmë		O
çështjen		O
e		O
gjuhës		O
standarde		O
,		O
raportit		O
që		O
kanë		O
dialektet		O
,		O
a		O
është		O
bërë		O
padrejtësi		O
ndaj		O
gegërishtes		O
krahas		O
toskërishtes		O
kur		O
u		O
zgjodh		O
gjuha		O
standarde		O
.		O
Këtë		O
problem		O
e		O
diskutojmë		O
herë		O
pas		O
here		O
dhe		O
gjejmë		O
shtigje		O
ku		O
ta		O
kanalizojmë		O
.		O
Me		O
aq		O
informacion		O
sa		O
kam		O
nga		O
miq		O
e		O
kolegë		O
që		O
jetojnë		O
në		O
Kosovë		B-VEND_1
,		O
më		O
është		O
thënë		O
që		O
filmi		O
është		O
titruar		O
që		O
kur		O
është		O
prodhuar		O
në		O
Kosovë		B-VEND_1
për		O
ata		O
që		O
nuk		O
dëgjojnë		O
,		O
që		O
të		O
kenë		O
mundësi		O
të		O
lexojnë		O
e		O
të		O
kuptojnë		O
.		O
Gjithë		O
kjo		O
"		O
furtunë		O
në		O
gotë		O
"		O
është		O
e		O
tepërt		O
dhe		O
e		O
panevojshme		O
.		O
"		O
Për		O
pedagogen		O
dhe		O
zv		O
/		O
dekanen		O
e		O
Fakultetit		O
të		O
Historisë		O
dhe		O
Filologjisë		O
,		O
shqetësues		O
është		O
teza		O
që		O
ngrihet		O
se		O
shqiptarët		O
e		O
Kosovës		B-VEND_1
dhe		O
të		O
Shqipërisë		B-VEND_1
nuk		O
kuptohen		O
mirë		O
.		O
"		O
Çështja		O
për		O
të		O
cilën		O
me		O
vjen		O
keq		O
,		O
si		O
një		O
njeri		O
që		O
ka		O
një		O
vetëdije		O
të		O
shtuar		O
për		O
gjuhën		O
,		O
është		O
teza		O
që		O
ngrihet		O
se		O
ne		O
nuk		O
kuptohemi		O
mirë		O
,		O
pse		O
ju		O
nuk		O
na		O
kuptoni		O
ose		O
pse		O
bëni		O
sikur		O
nuk		O
na		O
kuptoni		O
.		O
E		O
pyetur		O
nëse		O
mund		O
të		O
konsiderohet		O
titrim		O
apo		O
kemi		O
të		O
bëjmë		O
me		O
përkthim		O
të		O
të		O
folmes		O
së		O
Kosovës		B-VEND_1
,		O
Elsa		B-PER
Skënderi		I-PER
Rakipllari		I-PER
thotë		O
se		O
titrimi		O
duhet		O
t'i		O
qëndrojë		O
besnik		O
tekstit		O
të		O
folur		O
.		O
"		O
E		O
gjithë		O
praktika		O
jonë		O
në		O
tesktet		O
e		O
botuara		O
është		O
përshtatur		O
dhe		O
sjellë		O
në		O
një		O
shqipe		O
të		O
kuptueshme		O
.		O
Për		O
shembull		O
"		O
Këngët		O
e		O
Milosaos		O
"		O
të		O
De		B-PER
Radës		I-PER
nuk		O
është		O
lënë		O
në		O
arbërisht		O
sepse		O
do		O
të		O
ishte		O
e		O
pakuptueshme		O
.		O
Sot		O
shkrimtarë		O
që		O
u		O
përkasin		O
shekujve		O
në		O
letërsinë		O
botërore		O
,		O
kur		O
sillen		O
për		O
lexuesin		O
,		O
vijnë		O
me		O
një		O
aparat		O
që		O
e		O
ndihmon		O
të		O
kuptuarin		O
ose		O
me		O
një		O
përshtatje		O
në		O
një		O
gjuhë		O
që		O
është		O
më		O
e		O
njohur		O
për		O
audiencën		O
sot		O
.		O
"		O
"		O
