03		B-DATE_0
/		I-DATE_0
06		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Në		O
shkollën		O
e		O
mesme		O
"		O
At		O
Shtjefen		O
Gjeçovi		O
"		O
në		O
Laç		B-VEND_0
është		O
çelur		O
ekspozita		O
me		O
30		O
punimet		O
e		O
gjimnazistit		O
Gerald		B-PER
Rica		I-PER
.		O
Mesazhet		O
që		O
nuk		O
mund		O
ti		O
përcjellë		O
nëpërmjet		O
fjalëve		O
apo		O
gjuhës		O
së		O
trupit		O
gjimnazisti		O
nga		O
Laçi		B-VEND_0
Gerald		B-PER
Rica		I-PER
ka		O
zgjedhur		O
ti		O
shpreh		O
nëpërmjet		O
artit		O
të		O
tij		O
.		O
Rica		B-PER
është		O
diagnostikuar		O
që		O
në		O
moshë		O
të		O
hershme		O
me		O
çrregullim		O
të		O
spektrit		O
autik		O
,		O
por		O
kjo		O
nuk		O
e		O
ka		O
penguar		O
aspak		O
atë		O
ti		O
përkushtohet		O
pasionit		O
të		O
tij		O
për		O
pikturën		O
.		O
Mamaja		O
e		O
Geraldidit		B-PER
,		O
Valbona		B-PER
e		O
emocionuar		O
ka		O
treguar		O
arritjet		O
e		O
djalit		O
të		O
saj		O
,		O
e		O
cila		O
ja		O
dedikon		O
shokëve		O
dhe		O
mësuesve		O
të		O
shkollës		O
.		O
Është		O
hera		O
e		O
parë		O
në		O
qytetin		O
e		O
Laçit		B-VEND_0
që		O
është		O
çelur		O
një		O
ekspozitë		O
nga		O
një		O
nxënës		O
autik		O
,		O
e		O
cila		O
ka		O
tërhequr		O
vëmendjen		O
e		O
mësuesve		O
dhe		O
bashkëmoshatarëve		O
nga		O
institucione		O
të		O
tjera		O
arsimore		O
.		O
