01		B-DATE_0
/		I-DATE_0
09		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Ish-burgu		O
famëkeq		O
i		O
Spaçit		O
në		O
Mirditë		B-VEND_0
është		O
kthyer		O
në		O
epiqendrën		O
e		O
të		O
rinjve		O
nga		O
vende		O
të		O
ndryshme		O
të		O
Europës		O
në		O
këto		O
ditë		O
vere		O
.		O
Për		O
të		O
pestin		O
vit		O
radhazi		O
në		O
vendin		O
simbol		O
të		O
diktaturës		O
së		O
egër		O
komuniste		O
në		O
Shqipëri		B-VEND_1
u		O
organizua		O
kampi		O
veror		O
.		O
"		O
Kemi		O
pasur		O
shumë		O
regjistrime		O
.		O
Kemi		O
përzgjedhur		O
10		O
nga		O
këto		O
shumë		O
.		O
Është		O
zhvillim		O
pozitiv		O
,		O
sepse		O
vitet		O
e		O
tjera		O
kemi		O
pasur		O
mungesa		O
nga		O
të		O
rinj		O
dhe		O
të		O
reja		O
nga		O
Shqipëria		B-VEND_1
,		O
"		O
thotë		O
Luigj		B-PER
Mila		I-PER
,		O
drejtues		O
i		O
organizatës		O
"		O
Muzeumi		O
i		O
burgut		O
të		O
Spaçit		O
"		O
.		O
Agjipeshkvi		O
i		O
dioqezës		O
Shkodër–Pult		B-VEND_0
,		O
Imzot		O
Angelo		B-PER
Masafra		I-PER
,		O
tha		O
se		O
është		O
domosdoshmëri		O
që		O
ish-burgu		O
i		O
Spaçit		O
të		O
rikthehet		O
në		O
një		O
muze		O
kujtese		O
,		O
ndërsa		O
në		O
të		O
njëjtën		O
linjë		O
ishte		O
dhe		O
kryebashkiaku		O
i		O
Mirditës		B-VEND_0
,		O
Albert		B-PER
Mëlyshi		I-PER
.		O
