29		B-DATE_0
/		I-DATE_0
04		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Juria		O
prestigjioze		O
e		O
Muza		O
Competition		O
ka		O
përzgjedhur		O
10		O
finalistët		O
që		O
do		O
të		O
marrin		O
pjesë		O
në		O
finalen		O
e		O
madhe		O
që		O
do		O
të		O
bëjë		O
bashkë		O
të		O
gjitha		O
trevat		O
shqip-folëse		O
në		O
Tiranë		B-VEND_0
në		O
muajin		O
qershor		O
.		O
Në		O
fazën		O
fillestare		O
aplikuan		O
1,000		O
të		O
rinj		O
nga		O
Shqipëria		B-VEND_1
,		O
Kosova		B-VEND_1
,		O
Maqedonia		B-VEND_1
e		O
Veriut		O
,		O
Mali		B-VEND_1
i		I-VEND_1
Zi		I-VEND_1
dhe		O
Serbia		B-VEND_1
,		O
të		O
cilët		O
prezantuan		O
koleksionet		O
e		O
tyre		O
në		O
fushën		O
e		O
modës		O
dhe		O
të		O
dizajnit		O
.		O
Drejtore		O
Ekzekutive		O
e		O
Unionit		B-ORG
të		I-ORG
Bashkive		I-ORG
Shqiptare		I-ORG
në		I-ORG
Rajon		I-ORG
Andriola		B-PER
Kambo		I-PER
,		O
theksoi		O
se		O
ky		O
projekt		O
është		O
një		O
mundësi		O
e		O
shkëlqyer		O
për		O
të		O
gjithë		O
ata		O
të		O
rinj		O
dhe		O
të		O
reja		O
që		O
të		O
mund		O
të		O
promovohen		O
dhe		O
në		O
tregun		O
ndërkombëtar		O
.		O
"		O
Jemi		O
duke		O
punuar		O
ndërkohë		O
dhe		O
për		O
revistën		O
e		O
Muzës		O
që		O
është		O
një		O
risi		O
e		O
re		O
,		O
për		O
t'u		O
dhënë		O
mundësi		O
dhe		O
për		O
t'i		O
dhënë		O
një		O
zë		O
këtyre		O
të		O
rinjve		O
të		O
fashion		O
dizajn		O
të		O
kenë		O
një		O
dritare		O
të		O
tyre		O
dhe		O
të		O
shtrihen		O
në		O
rajon		O
dhe		O
më		O
gjerë		O
në		O
tregun		O
ndërkombëtar		O
.		O
Është		O
një		O
mundësi		O
e		O
shkëlqyer		O
për		O
ta		O
.		O
Po		O
implementojmë		O
një		O
model		O
të		O
suksesshëm		O
që		O
ka		O
ndodhur		O
në		O
Milano		B-VEND_0
,		O
në		O
Francë		B-VEND_1
dhe		O
ne		O
po		O
shohim		O
se		O
si		O
ta		O
shfrytëzojmë		O
këtë		O
në		O
pjesën		O
e		O
turizmit		O
dhe		O
të		O
promovojmë		O
nëpërmjet		O
një		O
elementi		O
të		O
trashëgimisë		O
tonë		O
kulturore		O
,		O
një		O
rajon		O
të		O
caktuar		O
"		O
,		O
tha		O
Kambo		B-PER
.		O
Moderatorja		O
e		O
njohur		O
,		O
Rudina		B-PER
Magjistari		I-PER
tha		O
se		O
kjo		O
pjesëmarrje		O
e		O
lartë		O
i		O
dedikohet		O
suksesit		O
të		O
Muza		O
Competition		O
në		O
vitin		O
e		O
parë		O
,		O
ku		O
finalistët		O
kanë		O
tashmë		O
një		O
vazhdimësi		O
të		O
suksesshme		O
në		O
fushën		O
e		O
modelingut		O
.		O
"		O
Është		O
një		O
projekt		O
vërtet		O
shumë		O
i		O
bukur		O
i		O
cili		O
ka		O
pasur		O
një		O
produkt		O
të		O
jashtëzakonshëm		O
në		O
edicionin		O
e		O
tij		O
të		O
parëm		O
Muza		O
Competition		O
1		O
.		O
Dhe		O
fakti		O
që		O
të		O
gjithë		O
ata		O
fitues		O
të		O
vitit		O
të		O
kaluar		O
patën		O
më		O
pas		O
një		O
vazhdimësi		O
shumë		O
të		O
suksesshme		O
,		O
ishte		O
shumë		O
e		O
natyrshme		O
që		O
kjo		O
të		O
sillte		O
dhe		O
një		O
pjesëmarrje		O
shumë		O
të		O
gjerë		O
në		O
këtë		O
edicion		O
të		O
dytë		O
.		O
Është		O
ky		O
projekt		O
i		O
organizuar		O
nga		O
Unioni		B-ORG
i		I-ORG
Bashkive		I-ORG
Shqiptare		I-ORG
në		I-ORG
Rajon		I-ORG
me		O
në		O
krye		O
sigurisht		O
drejtuesen		O
Andriola		B-PER
Kambo		I-PER
,		O
i		O
mbështetur		O
nga		O
Bashkia		O
e		O
Tiranës		B-VEND_0
që		O
në		O
edicioni		O
e		O
parë		O
.		O
Kështu		O
që		O
është		O
një		O
projekt		O
vërtet		O
serioz		O
i		O
organizuar		O
me		O
shumë		O
përkushtim		O
dhe		O
që		O
duket		O
se		O
rezultat		O
po		O
i		O
jep		O
të		O
tilla		O
.		O
Janë		O
vlerësuar		O
të		O
rinj		O
të		O
talentuar		O
dhe		O
unë		O
uroj		O
që		O
dhe		O
sivjet		O
të		O
kemi		O
po		O
aq		O
të		O
tillë		O
të		O
cilëve		O
do		O
t'u		O
çelet		O
padiskutim		O
një		O
rrugë		O
e		O
shkëlqyer		O
drejt		O
së		O
ardhmes		O
së		O
tyre		O
në		O
fushën		O
e		O
modës		O
dhe		O
të		O
dizajnit		O
"		O
,		O
nënvizoi		O
Magjistari		B-PER
.		O
Muza		O
Competition		O
është		O
një		O
projekt		O
i		O
ndërmarrë		O
nga		O
Unioni		B-ORG
i		I-ORG
Bashkive		I-ORG
Shqiptare		I-ORG
në		I-ORG
Rajon		I-ORG
,		O
i		O
cili		O
përfshin		O
aktivizimin		O
e		O
të		O
rinjve		O
pasionantë		O
dhe		O
profesionistë		O
në		O
rijetëzimin		O
e		O
elementeve		O
etnografikë		O
në		O
fushën		O
e		O
fashion-dizajnit		O
.		O
Finalja		O
e		O
madhe		O
do		O
të		O
mbledhë		O
të		O
gjitha		O
trevat		O
shqip-folëse		O
në		O
Tiranë		B-VEND_0
në		O
muajin		O
qershor		O
,		O
ku		O
10		O
finalistët		O
do		O
të		O
mund		O
të		O
shfaqin		O
koleksionin		O
e		O
tyre		O
në		O
një		O
spektakël		O
madhështor		O
i		O
cili		O
do		O
të		O
kurorëzojë		O
dhe		O
fituesin		O
e		O
madh		O
.		O
