21		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
31		O
vite		O
pas		O
publikimit		O
për		O
herë		O
të		O
parë		O
në		O
skenën		O
e		O
Festivalit		O
të		O
RTSH		O
kënga		O
"		O
Ëndërroj		O
"		O
të		O
bën		O
të		O
kërcesh		O
dhe		O
këndosh		O
sa		O
herë		O
e		O
dëgjon		O
.		O
Një		O
gjë		O
e		O
tillë		O
u		O
përtuar		O
edhe		O
në		O
Fest		O
61		O
në		O
Pallatin		O
e		O
Kongreseve		O
,		O
ku		O
publiku		O
u		O
ngrit		O
në		O
këmbë		O
duke		O
kërcyer		O
dhe		O
kënduar		O
së		O
bashku		O
me		O
këngëtarin		O
Altin		B-PER
Gocin		I-PER
dhe		O
Franc		B-PER
Kurunin		I-PER
.		O
"		O
Ëndërroj		O
"		O
ishte		O
një		O
nga		O
këngët		O
më		O
të		O
pëlqyera		O
të		O
grupit		O
"		O
Ritfolk		O
"		O
,		O
ndërsa		O
një		O
fakt		O
interesant		O
ishte		O
se		O
këngëtari		O
Franc		B-PER
Kuruni		I-PER
që		O
ishte		O
pjesë		O
e		O
duetit		O
të		O
natës		O
së		O
tretë		O
të		O
Festivalit		O
të		O
Këngës		O
në		O
RTSH		O
është		O
31-vjeç		O
,		O
po		O
aq		O
i		O
vjetër		O
sa		O
dhe		O
vetë		O
kënga		O
që		O
mbetet		O
e		O
paharrueshme		O
për		O
publikun		O
.		O
