26		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2022		I-DATE_0
Drejtoresha		O
e		O
Institutit		O
të		O
Arkeologjisë		O
profesoreshë		O
,		O
Belisa		B-PER
Muka		I-PER
,		O
thotë		O
se		O
me		O
dhjetra		O
projekte		O
kombëtare		O
e		O
mbarëkombëtare		O
dhe		O
bashkëpunime		O
me		O
institutet		O
paralele		O
deri		O
edhe		O
përtej		O
oqeanit		O
,		O
sollën		O
zhvillime		O
të		O
rëndësishme		O
në		O
lëmin		O
e		O
arkeologjisë		O
shqiptare		O
.		O
Profesoreshë		O
Muka		B-PER
gjithashtu		O
tregon		O
edhe		O
disa		O
nga		O
projektet		O
për		O
vitin		O
që		O
sapo		O
ka		O
nisur		O
.		O
Ku		O
ndër		O
më		O
prioritaret		O
do		O
jenë		O
gërmimet		O
e		O
reja		O
,		O
gërmimet		O
e		O
vjetra		O
po		O
ashtu		O
,		O
si		O
dhe		O
një		O
sërë		O
konferencash		O
shkencore		O
.		O
Disa		O
nga		O
gjetjet		O
më		O
të		O
rëndësishme		O
të		O
vitit		O
që		O
po		O
lamë		O
pas		O
,		O
konsiderohen		O
ndër		O
zbulimet		O
më		O
emocionuese		O
të		O
artit		O
dhe		O
arkeologjisë		O
shqiptare		O
ku		O
mund		O
të		O
veçojmë		O
vendbanimin		O
e		O
"		O
palafit		O
"		O
,		O
që		O
sipas		O
arkeologëve		O
daton		O
7500		O
vjet		O
më		O
pare		O
dhe		O
ndodhet		O
në		O
fshatin		O
Buqezë		O
të		O
Linit		O
,		O
rinisja		O
e		O
gërmimeve		O
arkeologjike		O
në		O
luginën		O
e		O
Matit		O
,		O
gërmimet		O
në		O
rrafshin		O
e		O
qytetërimeve		O
Byline		B-VEND_0
,		O
në		O
Apoloni		B-VEND_0
,		O
Finiq		B-VEND_0
dhe		O
Bylis		B-VEND_0
.		O
