07		B-DATE_0
/		I-DATE_0
10		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Edhe		O
këtë		O
sezon		O
të		O
ri		O
televizov		O
,		O
çdo		O
të		O
shtunë		O
në		O
orë		O
18:00		O
në		O
ekranin		O
e		O
RadioTelevizionit		O
Shqiptar		O
,		O
do		O
të		O
transmetohet		O
emisioni		O
i		O
ideuar		O
dhe		O
moderuar		O
nga		O
Anisa		B-PER
Ymeri		I-PER
,		O
"		O
Në		O
tempull		O
"		O
.		O
Në		O
emisionin		O
e		O
parë		O
ishte		O
e		O
ftuar		O
sopranoja		O
me		O
famë		O
botërore		O
,		O
Ermonela		B-PER
Jaho		I-PER
.		O
Ajo		O
përcolli		O
te		O
çdo		O
shikues		O
detaje		O
nga		O
jeta		O
e		O
saj		O
personale		O
e		O
profesionale		O
.		O
Gazetare		O
Flutura		B-PER
Tota		I-PER
