06		B-DATE_0
/		I-DATE_0
08		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
"		O
Barbie		O
"		O
i		O
është		O
përgjigjur		O
pyetjes		O
miliarda		O
dollarëshe		O
me		O
një		O
"		O
Po		O
"		O
.		O
Në		O
tre		O
javë		O
të		O
shfaqjes		O
së		O
tij		O
,		O
filmi		O
i		O
regjisores		O
dhe		O
shkrimtares		O
,		O
Greta		B-PER
Gerwig		I-PER
,		O
ka		O
arritur		O
të		O
arkëtojë		O
një		O
shifër		O
befasuese		O
prej		O
1.03		O
miliardë		O
dollarësh		O
në		O
nivel		O
global		O
.		O
Të		O
dhënat		O
u		O
bënë		O
të		O
ditura		O
nga		O
vlerësimet		O
zyrtare		O
të		O
Warner		B-PER
Bros		I-PER
.		O
Kjo		O
e		O
bën		O
Gerwig		B-PER
regjisoren		O
e		O
parë		O
femër		O
me		O
një		O
film		O
që		O
ka		O
arkëtuar		O
miliarda		O
dollarë		O
.		O
"		O
Unë		O
kam		O
qenë		O
në		O
këtë		O
lojë		O
për		O
30		O
vjet		O
dhe		O
fenomeni		O
Barbie		O
dhe		O
Barbenheimer		O
është		O
sa		O
i		O
paprecedentë		O
aq		O
edhe		O
i		O
paparashikueshëm		O
,		O
"		O
-		O
tha		O
Paul		B-PER
Dergarabedian		I-PER
,		O
analist		O
i		O
nivelit		O
të		O
lartë		O
në		O
media		O
në		O
Comscore		O
.		O
Sipas		O
Dergarabedian		B-PER
,		O
në		O
gjithë		O
historinë		O
vetëm		O
rreth		O
50		O
filma		O
kanë		O
arritur		O
shifrën		O
e		O
miliarda		O
dollarëve		O
.		O
Në		O
një		O
intervistë		O
me		O
Collider		B-PER
muajin		O
e		O
kaluar		O
,		O
Margot		B-PER
Robbie		I-PER
,		O
e		O
cila		O
prodhoi		O
filmin		O
përveç		O
interpretimit		O
të		O
personazhit		O
kryesor		O
,		O
ndau		O
një		O
parandjenjë		O
që		O
do		O
të		O
kishte		O
një		O
takim		O
me		O
studiot		O
.		O
"		O
Barbie		O
"		O
u		O
shpërnda		O
nga		O
Warner		B-PER
Bros		I-PER
.		O
,		O
e		O
cila		O
është		O
në		O
pronësi		O
të		O
kompanisë		O
mëmë		O
të		O
CNN		O
,		O
Ëarner		O
Bros		O
Discovery		O
.		O
Suksesi		O
i		O
tij		O
global		O
u		O
nxit		O
edhe		O
nga		O
shpërndarja		O
në		O
disa		O
prej		O
tregjeve		O
më		O
të		O
mëdha		O
të		O
filmit		O
në		O
botë		O
,		O
duke		O
përfshirë		O
Mbretërinë		B-VEND_1
e		I-VEND_1
Bashkuar		I-VEND_1
,		O
Meksikën		B-VEND_1
dhe		O
Australinë		B-VEND_1
.		O
"		O
Barbie		O
"		O
performoi		O
mirë		O
edhe		O
në		O
Kinë		B-VEND_1
,		O
tregu		O
i		O
dytë		O
më		O
i		O
madh		O
në		O
botë		O
dhe		O
një		O
treg		O
që		O
është		O
bërë		O
gjithnjë		O
e		O
më		O
i		O
izoluar		O
gjatë		O
viteve		O
të		O
fundit		O
.		O
Ndërsa		O
"		O
Barbie		O
"		O
është		O
i		O
ngjashëm		O
me		O
"		O
Transformers		O
"		O
në		O
atë		O
që		O
bazohet		O
në		O
një		O
lodër		O
ekzistuese		O
,		O
por		O
"		O
nuk		O
është		O
një		O
IP		O
me		O
të		O
cilin		O
janë		O
rritur		O
brezat		O
e		O
kinezëve		O
,		O
kështu		O
që		O
ju		O
mungon		O
tërheqja		O
ndër		O
breza		O
krahasuar		O
me		O
një		O
film		O
si		O
"		O
Barbie		O
"		O
në		O
Shtetet		O
e		O
Bashkuara		O
"		O
,		O
-		O
tha		O
Michael		B-PER
Berry		I-PER
,		O
drejtor		O
i		O
Qendrës		O
për		O
Studime		O
Kineze		O
të		O
UCLA		O
.		O
Por		O
Berry		B-PER
,		O
i		O
cili		O
hulumton		O
kinemanë		O
kineze		O
dhe		O
kulturën		O
pop		O
,		O
thotë		O
se		O
Barbie		O
është		O
ende		O
ikonë		O
në		O
mbarë		O
botën		O
,		O
duke		O
i		O
dhënë		O
filmit		O
një		O
trampolinë		O
solide		O
për		O
vlerësim		O
ndërkombëtar		O
.		O
"		O
Drejtimi		O
i		O
këtij		O
ligjërimi		O
është		O
përqafimi		O
i		O
asaj		O
që		O
brezat		O
e		O
grave		O
kanë		O
dashur		O
dhe		O
urryer		O
për		O
markën		O
dhe		O
atë		O
që		O
ajo		O
është		O
përfaqësuar		O
shpesh		O
në		O
të		O
kaluarën		O
,		O
"		O
-		O
tha		O
shefi		O
analist		O
i		O
BoxOffice		O
Pro		O
,		O
ShaWn		B-PER
Robbins		I-PER
,		O
duke		O
shtuar		O
se		O
filmi		O
"		O
ka		O
përfshirë		O
në		O
biseda		O
kulturore		O
edhe		O
rolet		O
gjinore		O
dhe		O
fuqizimin		O
e		O
femrave		O
që		O
nuk		O
kufizohen		O
tashmë		O
nga		O
kufijtë		O
ndërkombëtarë		O
.		O
"		O
CNN		O
