10		B-DATE_0
/		I-DATE_0
07		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Megjithëse		O
format		O
e		O
hershme		O
të		O
teatrit		O
kinez		O
janë		O
të		O
thjeshta		O
,		O
opera		O
tradicionale		O
kineze		O
përfshin		O
forma		O
të		O
ndryshme		O
arti		O
duke		O
përfshirë		O
muzikën		O
,		O
këngën		O
dhe		O
kërcimin		O
,		O
artet		O
marciale		O
,		O
akrobacinë		O
,		O
si		O
dhe		O
forma		O
të		O
artit		O
letrar		O
.		O
Opera		O
tradicionale		O
kineze		O
ka		O
variante		O
rajonale		O
duke		O
përfshirë		O
operën		O
e		O
Pekinit		B-VEND_0
,		O
operën		O
Shaoxing		B-VEND_0
,		O
operën		O
kantoneze		O
,		O
kunqu		B-VEND_0
,		O
lüju		B-VEND_0
dhe		O
të		O
tjera		O
.		O
Ka		O
mbi		O
360		O
lloje		O
të		O
ndryshme		O
të		O
operës		O
kineze		O
.		O
