19		B-DATE_0
/		I-DATE_0
09		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Artisti		O
Myftar		B-PER
Cubi		I-PER
ka		O
çelur		O
në		O
Tiranë		B-VEND_0
ekspozitën		O
e		O
tij		O
personale		O
me		O
mozaik		O
me		O
teme		O
"		O
Aktorët		O
shqiptar		O
ndër		O
vite		O
"		O
.		O
Cubi		B-PER
ka		O
portretizuar		O
me		O
gurëzit		O
e		O
ngjyrave		O
te		O
ndryshme		O
aktorët		O
e		O
dashur		O
për		O
publikun		O
.		O
Ka		O
zgjedhur		O
me		O
mjeshtëri		O
gurëzit		O
e		O
vegjël		O
,		O
dhe		O
kushdo		O
i		O
sheh		O
portretet		O
në		O
mozaik		O
,		O
e		O
gjen		O
lehtë		O
aktorin		O
.		O
"		O
Aktorët		O
ndër		O
vite		O
janë		O
pjesë		O
e		O
familjeve		O
tona		O
të		O
të		O
gjitha		O
moshave		O
dhe		O
për		O
mua		O
janë		O
pasuri		O
kombëtare		O
"		O
,		O
thotë		O
piktori		O
Myftar		B-PER
Cubi		I-PER
.		O
"		O
Në		O
këtë		O
ekspozitë		O
janë		O
shumë		O
aktorë		O
që		O
kanë		O
qenë		O
ish		O
student		O
të		O
mi		O
dhe		O
më		O
duket		O
që		O
është		O
një		O
ndër		O
gjërat		O
më		O
të		O
bukura		O
që		O
është		O
bërë		O
,		O
një		O
kujtim		O
i		O
njerëzve		O
të		O
mëdhenj		O
të		O
artit		O
shqiptar		O
të		O
cilët		O
kanë		O
punuar		O
me		O
shumë		O
durim		O
dhe		O
kujdes		O
"		O
,		O
thotë		O
gjuhëtari		O
Gjovalin		B-PER
Shkurtaj		I-PER
.		O
Mbështetësja		O
kryesore		O
në		O
rrugën		O
e		O
artistit		O
,		O
Vjollca		B-PER
Cubi		I-PER
,		O
që		O
është		O
bashkëshortja		O
e		O
tij		O
,		O
shprehet		O
se		O
marrja		O
me		O
menaxhimin		O
e		O
artit		O
i		O
ka		O
sjellë		O
kënaqësi		O
të		O
madhe		O
,		O
në		O
rrugëtimin		O
e		O
përbashkët		O
me		O
shokun		O
e		O
saj		O
.		O
Gazetare		O
:		O
T		B-PER
.		O
