03		B-DATE_0
/		I-DATE_0
06		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Në		O
Qendrën		O
Kombëtare		O
të		O
Librit		O
e		O
Leximit		O
u		O
bë		O
prezantimi		O
i		O
antologjisë		O
"		O
Vajza		O
e		O
së		B-DATE_1
hënës		O
"		O
.		O
Libri		O
është		O
një		O
përmbledhje		O
poetike		O
në		O
tri		O
gjuhë		O
:		O
shqip		O
,		O
holandisht		O
e		O
anglisht		O
.		O
Libri		O
lindi		O
si		O
një		O
ide		O
e		O
poetes		O
shqiptaro-holandeze		O
Albana		B-PER
Shala		I-PER
,		O
e		O
cila		O
gjatë		O
periudhës		O
së		O
pandemisë		O
(		O
2021		O
)		O
bëri		O
bashkë		O
të		O
gjithë		O
këta		O
poetë		O
,		O
duke		O
komunikuar		O
vazhdimit		O
me		O
ta		O
online		O
,		O
derisa		O
"		O
Vajza		O
e		O
së		B-DATE_1
hënës		I-DATE_1
"		O
filloi		O
të		O
merrte		O
formë		O
.		O
Në		O
promovimin		O
e		O
librit		O
,		O
ishin		O
të		O
pranishëm		O
disa		O
prej		O
poetëve		O
holandezë		O
të		O
përfshirë		O
në		O
antologji		O
si		O
edhe		O
ambasadori		O
i		O
Holandës		B-VEND_1
në		O
Tiranë		B-VEND_0
,		O
Kjo		O
përmbledhje		O
mbetet		O
një		O
përpjekje		O
për		O
të		O
takuar		O
e		O
bashkuar		O
përfaqësues		O
të		O
dy		O
kulturave		O
e		O
popujve		O
dhe		O
dy		O
letërsive		O
shqip		O
dhe		O
holandisht		O
.		O
Poezia		O
shqipe		O
në		O
këtë		O
botim		O
është		O
krijimtari		O
e		O
mbledhur		O
nga		O
të		O
gjitha		O
trevat		O
ku		O
banojnë		O
shqiptarë		O
.		O
Aty		O
gjenden		O
poezi		O
të		O
poetëve		O
nga		O
Shqipëria		B-VEND_1
,		O
Kosova		B-VEND_1
,		O
Maqedonia		B-VEND_1
etj		O
.		O
