06		B-DATE_0
/		I-DATE_0
09		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Vetëm		O
në		O
një		O
nga		O
pikat		O
e		O
Qendrës		O
shëndetësore		O
Nr.8		O
në		O
Tiranë		B-VEND_0
janë		O
raportuar		O
30		O
infektime		O
nga		O
COVID		O
gjatë		O
muajit		O
gusht		O
.		O
"		O
Ditën		O
e		B-DATE_1
diel		I-DATE_1
nuk		O
ndihesha		O
mirë		O
fizikisht		O
,		O
nuk		O
e		O
ulja		O
dot		O
kokën		O
,		O
nuk		O
ushqehesha		O
dot		O
.		O
Kisha		O
një		O
lodhje		O
fizike		O
dhe		O
temperaturën		O
ë		O
kisha		O
39		O
.		O
Kur		O
erdha		O
këtu		O
dola		O
pozitive		O
me		O
COVID-19		O
,		O
"		O
tha		O
ajo		O
.		O
Në		O
qendrat		O
shëndetësore		O
tashmë		O
diagnoza		O
COVID		O
po		O
bëhet		O
e		O
shpeshtë		O
.		O
Dr		O
.		O
Violeta		B-PER
Kaçori		I-PER
,		O
e		O
sapo		O
rehabilituar		O
edhe		O
ajo		O
vetë		O
nga		O
një		O
prekje		O
në		O
mushkëri		O
nga		O
COVID		O
thotë		O
variantet		O
në		O
qarkullim		O
kanë		O
infektueshmëri		O
të		O
lartë		O
.		O
Gazetare		O
:		O
Sonila		B-PER
Mlloja		I-PER
