05		B-DATE_0
/		I-DATE_0
09		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Njëri		O
nga		O
sitet		O
më		O
të		O
rëndësishme		O
të		O
trashëgimisë		O
sonë		O
kulturore		O
,		O
kalaja		O
"		O
Rozafa		O
"		O
vijon		O
të		O
njohë		O
rritje		O
të		O
numrit		O
të		O
vizitorëve		O
.		O
Ata		O
vijnë		O
nga		O
Italia		B-VEND_1
,		O
Holanda		B-VEND_1
,		O
Gjermania		B-VEND_1
,		O
Republika		B-VEND_1
Çeke		I-VEND_1
,		O
Arabia		B-VEND_1
dhe		O
Azia		B-VEND_1
.		O
Bazuar		O
në		O
statistikat		O
e		O
publikuara		O
nga		O
DRTK		B-ORG
Shkodër		B-VEND_0
kalaja		O
"		O
Rozafa		O
"		O
është		O
vizituar		O
këtë		O
vit		O
nga		O
86		O
301		O
vizitorë		O
ose		O
17		O
433		O
vizitorë		O
më		O
shumë		O
se		O
vitin		O
e		O
kaluar		O
duke		O
e		O
kthyer		O
atë		O
në		O
sitin		O
e		O
dytë		O
më		O
të		O
vizituar		O
në		O
vend		O
pas		O
kalasë		O
së		O
Gjirokastrës		B-VEND_0
.		O
Drejtuesja		O
e		O
DRTK		B-ORG
Shkodër		B-VEND_0
Besara		B-PER
Podgorica		I-PER
në		O
një		O
komunikim		O
për		O
mediat		O
rendit		O
arsyet		O
e		O
këtij		O
fluksi		O
.		O
"		O
Kjo		O
jo		O
vetëm		O
për		O
sa		O
i		O
takon		O
historisë		O
por		O
edhe		O
për		O
pamjen		O
e		O
bukur		O
që		O
të		O
ofron		O
monumenti		O
por		O
edhe		O
për		O
një		O
prezantim		O
të		O
qytetit		O
të		O
Shkodrës		B-VEND_0
që		O
fillon		O
me		O
kalanë		O
e		O
Rozafës		O
"		O
tha		O
Drejtuesja		O
e		O
DRTK		B-ORG
Shkodër		B-VEND_0
Besara		B-PER
Podgorica		I-PER
.		O
"		O
Kalaja		O
Rozafa		O
pjesën		O
me		O
problematike		O
ka		O
shtimin		O
e		O
hapësirës		O
për		O
parkingje		O
e		O
cila		O
tashmë		O
është		O
e		O
pamjaftueshme		O
pasi		O
vizitohet		O
nga		O
rreth		O
800		O
turistë		O
në		O
ditë		O
"		O
tha		O
Besara		B-PER
Podgorica		I-PER
.		O
Kalaja		O
"		O
Rozafa		O
"		O
është		O
monumenti		O
historik		O
më		O
antik		O
i		O
qytetit		O
të		O
Shkodrës		B-VEND_0
ku		O
në		O
muret		O
rrethuese		O
të		O
saj		O
përfshihen		O
ndërtimet		O
e		O
katër		O
periudhave		O
:		O
Balshajt		O
,		O
zotërimi		O
venecian		O
,		O
pushtimi		O
osman		O
dhe		O
ajo		O
e		O
Bushatlinjve		O
.		O
Kjo		O
kala		O
përbën		O
një		O
nga		O
objektet		O
kryesore		O
turistike		O
të		O
qytetit		O
.		O
Gazetar		O
M		B-PER
.		O
Gjini		I-PER
RTSH		O
