16		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Sfidat		O
,		O
nevojat		O
,		O
vështirësitë		O
dhe		O
shërbimet		O
janë		O
ndjekur		O
gjatë		O
një		O
dite		O
pune		O
në		O
këtë		O
urgjencë		O
nga		O
Gazetarja		O
e		O
RTSH		O
Sonila		B-PER
Mlloja		I-PER
për		O
të		O
kuptuar		O
sesi		O
ky		O
shërbim		O
ja		O
del		O
të		O
nxjerrë		O
nga		O
gjëndja		O
e		O
urgjencës		O
pacientët		O
dhe		O
se		O
si		O
i		O
përpunon		O
nevojat		O
e		O
tyre		O
.		O
Shefi		O
I		O
shërbimit		O
të		O
urgjencës		O
Edmond		B-PER
Zajmi		I-PER
thotë		O
se		O
pjesa		O
dërmuese		O
e		O
urgjencave		O
vijnë		O
ende		O
vete		O
,		O
vetëm		O
një		O
pjesë		O
vijën		O
të		O
referuar		O
nga		O
Urgjenca		O
Kombëtare		O
"		O
Rreth		O
70		O
%		O
e		O
urgjencave		O
vijnë		O
më		O
makina		O
personale		O
ndërsa		O
30		O
%		O
vijnë		O
të		O
referuar		O
nga		O
urgjenca		O
kombëtare		O
127		O
.		O
Në		O
shumë		O
raste		O
të		O
dyja		O
palët		O
presin		O
kur		O
fluksi		O
brenda		O
urgjencës		O
është		O
i		O
lartë		O
"		O
thotë		O
Dr		O
.		O
Zajmi		B-PER
.		O
Mjeku		O
i		O
triazhit		O
Besmir		B-PER
Koçia		I-PER
thotë		O
se		O
kur		O
ka		O
këtë		O
rol		O
,		O
mund		O
të		O
triazhojë		O
deri		O
edhe		O
në		O
150		O
pacientë		O
në		O
ditë		O
,		O
i		O
ndihmuar		O
nga		O
një		O
mjek		O
tjetër		O
dhe		O
dy-tre		O
infermierë		O
.		O
Dr		O
.		O
Zajmi		B-PER
thotë		O
se		O
diagnozat		O
që		O
prevalojnë		O
janë		O
ato		O
kardivaskulare		O
,		O
por		O
pas		O
pandemisë		O
po		O
shihet		O
një		O
rritje		O
e		O
shpejetë		O
e		O
hemoragjive		O
gastro-intestinale		O
.		O
Gazetare		O
Sonila		B-PER
Mlloja		I-PER
