19		B-DATE_0
/		I-DATE_0
08		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Kjo		O
vizitë		O
,		O
sipas		O
mjekes		O
Zana		B-PER
Zhuka		I-PER
,		O
duhet		O
të		O
jetë		O
shumë		O
serioze		O
.		O
"		O
Kemi		O
pasur		O
shumë		O
djem		O
dhe		O
vajza		O
që		O
kanë		O
nevojë		O
për		O
syze		O
.		O
Një		O
vërejtje		O
kam		O
,		O
që		O
ua		O
kam		O
thënë		O
edhe		O
drejtpërdrejt		O
:		O
duhet		O
ta		O
kishin		O
bërë		O
kontrollin		O
përpara		O
se		O
të		O
vinin		O
për		O
vizitën		O
vlerësuese		O
të		O
patentës		O
tek		O
okulisti		O
.		O
Pothuajse		O
të		O
gjithë		O
i		O
mësojnë		O
problemet		O
me		O
shikimin		O
gjatë		O
kësaj		O
vizite		O
,		O
"		O
shprehet		O
okulistja		O
Zhuka		B-PER
.		O
Gazetare		O
:		O
Sonila		B-PER
Mlloja		I-PER
