19		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Fermerët		O
e		O
zonës		O
së		O
Korçës		B-VEND_0
kanë		O
vjelë		O
tashmë		O
prodhimin		O
nga		O
pemtoret		O
me		O
mollë		O
dhe		O
kanë		O
nisur		O
trajtimet		O
dimërore		O
në		O
to		O
.		O
Një		O
ndër		O
proceset		O
më		O
të		O
rëndësishme		O
që		O
duhen		O
të		O
kryhen		O
për		O
të		O
pasur		O
një		O
prodhim		O
të		O
mbarë		O
,		O
është		O
plehrimi		O
bën		O
me		O
dije		O
Specialisti		O
i		O
sektorit		O
të		O
pemtarisë		O
në		O
Qendrën		O
e		O
Transferimit		O
të		O
Teknologjive		O
Bujqësore		O
,		O
Nevjon		B-PER
Telha		I-PER
.		O
Telha		B-PER
këshillon		O
fermerët		O
që		O
të		O
marrin		O
masa		O
edhe		O
për		O
ruajtjen		O
e		O
sistemit		O
anti-breshër		O
.		O
"		O
Fermerët		O
që		O
kanë		O
sistemin		O
e		O
rrjetave		O
antibreshër		O
duhet		O
që		O
t'i		O
mbledhin		O
pasi		O
mund		O
të		O
kemi		O
praninë		O
e		O
reshjeve		O
të		O
dëborës		O
në		O
këtë		O
periudhë		O
"		O
,		O
shprehet		O
Telha		B-PER
Për		O
t'iu		O
ardhur		O
në		O
ndihmë		O
fermerëve		O
,		O
specialisti		O
Telha		B-PER
i		O
këshillon		O
të		O
kryejnë		O
takime		O
me		O
ta		O
,		O
për		O
t'iu		O
dhënë		O
një		O
informacion		O
më		O
të		O
detajuar		O
mbi		O
shërbimet		O
që		O
kryhen		O
gjatë		O
këtij		O
sezoni		O
në		O
pemtore		O
.		O
