29		B-DATE_0
/		I-DATE_0
10		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
"		O
Numri		O
i		O
rasteve		O
me		O
strok		O
është		O
mjaft		O
i		O
lartë		O
.		O
Nëpër		O
spitalet		O
tona		O
bëhen		O
mbi		O
5–6		O
shtrime		O
pacientësh		O
në		O
ditë		O
,		O
"		O
neurologia		O
Entela		B-PER
Basha		I-PER
.		O
"		O
Sigurisht		O
që		O
është		O
ulur		O
mosha		O
.		O
Tani		O
ne		O
kemi		O
pacientë		O
me		O
aksidente		O
vaskulare-cerebrale		O
edhe		O
të		O
moshës		O
35–45		O
vjeç		O
.		O
Cilësia		O
jo		O
e		O
mirë		O
e		O
jetesës		O
,		O
ushqyerja		O
jo		O
e		O
mirë		O
,		O
jeta		O
sedentare		O
,		O
stresi		O
dhe		O
ngarkesa		O
ndikojnë		O
te		O
enët		O
e		O
gjakut		O
,		O
"		O
shpjegon		O
neurologia		O
Basha		B-PER
.		O
Gazetare		O
:		O
Sonila		B-PER
Mlloja		I-PER
