18		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Fermeri		O
Kujtim		B-PER
Plangaj		I-PER
nga		O
fshati		O
Boks		O
në		O
Njësinë		O
Administrative		O
Postribë		O
prej		O
30		O
vitesh		O
merret		O
me		O
kultivimin		O
e		O
qepës		O
.		O
"		O
Nuk		O
e		O
dimë		O
nëse		O
do		O
ta		O
përballojmë		O
edhe		O
këtë		O
sepse		O
nuk		O
ka		O
prodhim		O
,		O
ka		O
mungesë		O
vetëm		O
nëse		O
do		O
të		O
ketë		O
qepë		O
nga		O
eksporti		O
"		O
,		O
shprehet		O
fermer		O
Kujtim		B-PER
Plangaj		I-PER
.		O
Zona		O
e		O
Postribës		O
në		O
bashkinë		O
e		O
Shkodrës		B-VEND_0
njihet		O
si		O
një		O
ndër		O
zonat		O
me		O
prodhimtari		O
të		O
lartë		O
bujqësore		O
.		O
Por		O
qepa		O
është		O
kultura		O
e		O
cila		O
kultivohet		O
për		O
mbi		O
200		O
vjet		O
në		O
këtë		O
zonë		O
.		O
Pothuajse		O
shumica		O
e		O
banorëve		O
këtu		O
merren		O
me		O
kultivimin		O
e		O
saj		O
.		O
