15		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Kanceri		O
i		O
mushkërive		O
ka		O
vdekshmërinë		O
më		O
të		O
lartë		O
se		O
të		O
gjitha		O
sëmundjet		O
tumorale		O
në		O
vend		O
dhe		O
Shqipëria		B-VEND_1
zë		O
vendin		O
e		O
parë		O
në		O
Ballkan		O
.		O
Kanceri		O
i		O
mushkërive		O
rezulton		O
ne		O
vendin		O
tonë		O
si		O
kanceri		O
me		O
vdekshmërinë		O
më		O
të		O
lartë		O
duke		O
ja		O
kaluar		O
edhe		O
atij		O
të		O
gjirit		O
,		O
me		O
800		O
raste		O
në		O
vit		O
.		O
Sipas		O
Arben		B-PER
Tanka		I-PER
,		O
pneumolog		O
në		O
spitalin		O
Universitar		O
"		O
Shefqet		O
Ndroqi		O
"		O
kjo		O
vdekshmëri		O
e		O
lartë		O
ka		O
si		O
shkak		O
edhe		O
ardhjen		O
vonë		O
në		O
spital		O
.		O
Për		O
Jonida		B-PER
Tula		I-PER
,		O
Onkologe		O
Spitali		O
Universitar		O
"		O
Shefqet		O
Ndroqi		O
"		O
alarmante		O
është		O
fakti		O
i		O
prekjes		O
nga		O
kanceri		O
i		O
mushkërive		O
edhe		O
i		O
moshave		O
shumë		O
të		O
reja		O
.		O
Gazetare		O
:		O
Sonila		B-PER
Mlloja		I-PER
