18		B-DATE_0
/		I-DATE_0
09		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Admirim		B-PER
Ismaili		I-PER
nga		O
Stuga		B-VEND_0
ka		O
përfunduar		O
shkollën		O
e		O
mesme		O
me		O
drejtim		O
shëndetësor		O
dhe		O
do		O
ti		O
nënshtrohet		O
konkursit		O
të		O
mjekësisë		O
për		O
të		O
realizuar		O
ëndrrën		O
e		O
tij		O
vijimin		O
e		O
studimeve		O
të		O
larta		O
për		O
mjekësi		O
të		O
përgjithshme		O
"		O
Jam		O
i		O
infiltruar		O
në		O
degën		O
e		O
mjekësisë		O
i		O
di		O
bazat		O
dhe		O
e		O
kam		O
dëshirë		O
që		O
në		O
fëmijëri		O
.		O
Në		O
biologji		O
dhe		O
kimi		O
besoj		O
se		O
do		O
të		O
dal		O
shumë		O
mirë		O
.		O
"		O
,		O
thotë		O
Admirim		B-PER
Ismaili		I-PER
.		O
Edhe		O
Elton		B-PER
Dalipi		I-PER
nga		O
Struga		B-VEND_0
ka		O
punuar		O
gjatë		O
gjithë		O
viteve		O
të		O
gjimnazit		O
për		O
të		O
arritur		O
të		O
fitoji		O
studimet		O
e		O
larta		O
për		O
mjekësi		O
.		O
Ndryshe		O
nga		O
studentët		O
shqiptar		O
kandidatët		O
e		O
diasporës		O
nuk		O
do		O
të		O
duhet		O
të		O
nënshkruajnë		O
një		O
kontratë		O
që		O
i		O
detyron		O
të		O
punojnë		O
për		O
5		O
vite		O
në		O
Shqipëri		B-VEND_1
.		O
"		O
80		O
%		O
të		O
pyetjeve		O
i		O
kam		O
studiuar		O
,		O
besoj		O
se		O
do		O
ja		O
dal		O
,		O
9.62		O
e		O
kam		O
mesataren		O
dhe		O
30		O
%		O
të		O
shohim		O
kuotat		O
sot		O
.		O
"		O
,		O
thotë		O
Elton		B-PER
Dalipi		I-PER
.		O
Gazetare		O
:		O
K.Toroveci		B-PER
