19		B-DATE_0
/		I-DATE_0
09		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Zjarret		O
e		O
rëna		O
e		O
Tiranë		B-VEND_0
,		O
ditët		O
e		O
fundit		O
kanë		O
kthyer		O
vëmendjen		O
tek		O
masat		O
për		O
mbrojtjen		O
nga		O
zjarri		O
.		O
Drejtori		O
i		O
Shërbimit		O
Zjarrfikës		O
së		O
Tiranës		B-VEND_0
,		O
Shkëlqim		B-PER
Goxhaj		I-PER
tha		O
për		O
RTSh-në		O
se		O
në		O
rastet		O
e		O
zjarreve		O
në		O
banesa		O
,		O
qytetarët		O
duhet		O
të		O
lajmërojnë		O
shpejt		O
,		O
përpara		O
se		O
zjarri		O
të		O
marr		O
përmasa		O
të		O
mëdha		O
dhe		O
godinat		O
të		O
mos		O
kenë		O
pësuar		O
ndërhyrje		O
që		O
bllokojnë		O
rrugët		O
e		O
evakuimit		O
.		O
"		O
Kryesore		O
në		O
këto		O
objekte		O
janë		O
rrugët		O
e		O
evakuimit		O
.		O
Nga		O
ana		O
e		O
ndërtuesve		O
të		O
vendosen		O
pajisje		O
kundër		O
zjarrit		O
.		O
Shqetësuese		O
është		O
ndërhyrja		O
me		O
vonesë		O
"		O
,		O
tha		O
Goxhaj		B-PER
.		O
Gazetare		O
:		O
Albana		B-PER
Agolli		I-PER
