21		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
"		O
U		O
kënaqëm		O
,		O
ishte		O
një		O
mrekulli		O
.		O
Teksti		O
,		O
muzika		O
ishte		O
shumë		O
i		O
mirë		O
,		O
Prezantimi		O
i		O
ishte		O
shumë		O
mirë		O
,		O
një		O
risi		O
.		O
Kënga		O
e		O
Elsa		B-PER
Lilës		I-PER
më		O
pëlqeu		O
shumë		O
,		O
por		O
edhe		O
të		O
rinjtë		O
ishin		O
shumë		O
mirë		O
.		O
Gjithçka		O
ishte		O
në		O
lartësinë		O
e		O
duhur		O
"		O
,		O
shprehen		O
qytetarët		O
.		O
Netët		O
e		O
festivalit		O
transmetohen		O
live		O
në		O
disa		O
platforma		O
,		O
në		O
Shqipëri		B-VEND_1
,		O
Kosovë		B-VEND_1
,		O
Maqedoni		B-VEND_1
e		O
Mal		B-VEND_1
të		I-VEND_1
Zi		I-VEND_1
.		O
Gazetar		O
:		O
Marjo		B-PER
Merhori		I-PER
