17		B-DATE_0
/		I-DATE_0
01		I-DATE_0
/		I-DATE_0
2024		I-DATE_0
Kolonja		B-VEND_0
mbetet		O
një		O
nga		O
atraksionet		O
më		O
të		O
njohura		O
turistike		O
në		O
vend		O
,		O
për		O
bukuritë		O
që		O
ofron		O
,		O
traditën		O
,		O
e		O
në		O
mënyrë		O
të		O
veçantë		O
për		O
trashëgiminë		O
e		O
kulturën		O
që		O
ka		O
kjo		O
trevë		O
e		O
njohur		O
e		O
juglindjes		O
së		O
vendit		O
.		O
Edi		B-PER
Bilo		I-PER
,		O
një		O
prej		O
operatorëve		O
turistik		O
të		O
zones		O
thotë		O
se		O
"		O
rritja		O
e		O
numrit		O
të		O
turistëve		O
në		O
resortin		O
e		O
tij		O
e		O
ka		O
detyruar		O
të		O
rritë		O
kapacitetin		O
akomodues		O
"		O
.		O
Erseka		B-VEND_0
si		O
dhe		O
fshatrat		O
e		O
shumtë		O
turistikë		O
të		O
Kolonjës		B-VEND_0
kanë		O
mirëpritur		O
gjatë		O
vitit		O
të		O
kaluar		O
afro		O
28		O
mijë		O
turistë		O
,		O
ndërkohë		O
që		O
numri		O
i		O
vizitorëve		O
ka		O
kaluar		O
shifrën		O
40		O
mijë		O
.		O
