21		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Biologia		O
njëherësh		O
ambjentalistja		O
Aurora		B-PER
Piroviç		I-PER
thotë		O
se		O
shkarkimi		O
u		O
ujërave		O
të		O
zeza		O
të		O
qytetit		O
përveçse		O
është		O
duke		O
dëmtuar		O
ekosistemin		O
po		O
ndikon		O
në		O
zhdukjen		O
e		O
florës		O
dhe		O
faunës		O
në		O
liqen		O
.		O
Sipas		O
saj		O
është		O
e		O
nevojshme		O
në		O
mënyrë		O
urgjente		O
ngritja		O
një		O
impianti		O
për		O
përpunimin		O
e		O
ujërave		O
të		O
zeza		O
,		O
ku		O
sipas		O
saj		O
nëse		O
nuk		O
merren		O
masa		O
atëherë		O
do		O
të		O
përballemi		O
më		O
pasoja		O
të		O
rënda		O
ekologjike		O
.		O
"		O
Të		O
gjendet		O
një		O
zgjidhje		O
sa		O
më		O
e		O
shpejtë		O
për		O
ndërtimin		O
e		O
një		O
impianti		O
për		O
trajtimin		O
e		O
ujërave		O
të		O
zeza		O
një		O
premtim		O
i		O
cili		O
është		O
përfolur		O
që		O
në		O
vitin		B-DATE_0
2012		I-DATE_0
kur		O
është		O
bërë		O
dhe		O
një		O
studim		O
.		O
Është		O
shumë		O
i		O
nevojshëm		O
"		O
,		O
tha		O
biologia		O
Aurora		B-PER
Pirovic		I-PER
.		O
